compliance_data_id,customer_id,transaction_id,transaction_amount,transaction_date,aml_check_passed,kyc_check_passed
821,821,4660,985,7534,no,no
822,822,64,950,6694,no,yes
823,823,2235,122,7562,yes,yes
824,824,8443,795,1787,no,yes
825,825,3458,41,7088,yes,yes
826,826,8723,550,4149,yes,yes
827,827,2104,87,6233,no,yes
828,828,3628,942,1432,yes,yes
829,829,8235,505,1510,yes,no
830,830,1952,551,5482,yes,yes
831,831,2472,715,5472,no,yes
832,832,6822,102,4404,no,no
833,833,219,926,9212,yes,no
834,834,7553,809,3945,no,yes
835,835,8,442,9947,no,no
836,836,8978,467,3362,yes,no
837,837,713,752,7230,no,no
838,838,5142,837,8303,yes,no
839,839,8844,102,5246,yes,yes
840,840,4178,649,3694,no,yes
841,841,2241,483,7132,yes,yes
842,842,6485,343,4353,yes,no
843,843,208,407,3601,no,no
844,844,970,552,7429,no,yes
845,845,4954,530,3877,no,yes
846,846,1960,981,5087,no,yes
847,847,2985,912,4270,no,no
848,848,6634,618,1402,yes,yes
849,849,2783,264,9981,no,yes
850,850,8557,66,4688,yes,yes
851,851,1563,544,3187,no,yes
852,852,7219,334,4335,no,no
853,853,551,826,7853,no,yes
854,854,3170,909,9952,yes,yes
855,855,8515,357,5632,yes,yes
856,856,9308,738,3230,no,no
857,857,9974,874,8167,yes,yes
858,858,1622,375,4425,yes,yes
859,859,1290,196,3788,yes,no
860,860,6703,385,1449,no,yes
861,861,878,974,3375,no,yes
862,862,1892,185,5861,no,no
863,863,8443,926,4820,yes,yes
864,864,1684,254,3064,yes,yes
865,865,7647,139,4552,no,yes
866,866,350,848,8205,no,yes
867,867,5364,78,2039,yes,no
868,868,7975,923,6387,yes,no
869,869,5055,689,4067,no,no
870,870,2438,842,9628,yes,yes
871,871,2631,11,5800,no,yes
872,872,8933,394,5614,yes,yes
873,873,2820,402,5084,yes,no
874,874,5935,647,4625,yes,yes
875,875,6312,998,2183,no,yes
876,876,4645,957,1454,no,no
877,877,1777,952,5837,no,no
878,878,8724,948,7518,yes,no
879,879,3072,3,2188,yes,yes
880,880,6422,866,8320,no,no
881,881,6822,744,5376,no,no
882,882,3287,547,9034,no,yes
883,883,8329,503,1161,no,no
884,884,2458,140,5908,yes,no
885,885,6006,957,2700,yes,yes
886,886,3613,836,5196,no,no
887,887,7883,742,2440,no,no
888,888,1649,929,7533,yes,yes
889,889,6881,618,7184,yes,no
890,890,5040,152,5318,no,no
891,891,1957,470,8182,yes,no
892,892,9433,438,5874,no,no
893,893,3491,462,2743,no,yes
894,894,275,86,3529,no,yes
895,895,3603,746,2959,no,no
896,896,2548,269,2801,no,yes
897,897,4802,473,8067,no,no
898,898,356,144,5167,no,yes
899,899,6187,942,6136,no,no
900,900,876,953,9259,no,yes
901,901,7761,616,7077,no,no
902,902,90,413,5060,yes,no
903,903,2249,48,1259,no,yes
904,904,8351,953,4796,no,yes
905,905,9102,424,9775,yes,yes
906,906,2332,779,7664,no,yes
907,907,6880,812,1482,yes,no
908,908,4782,954,2851,no,no
909,909,1227,974,2965,no,no
910,910,5745,366,8761,no,yes
911,911,2148,186,6952,yes,yes
912,912,4423,73,2882,yes,yes
913,913,6856,658,8604,no,no
914,914,2420,590,3194,no,yes
915,915,607,533,7431,no,yes
916,916,6218,942,7890,yes,no
917,917,4045,59,5223,yes,no
918,918,6855,805,9349,no,no
919,919,986,546,5526,no,yes
920,920,6714,763,3729,no,no
921,921,4832,606,7496,yes,yes
922,922,971,677,9148,yes,no
923,923,5850,939,7877,yes,yes
924,924,9275,998,5606,no,no
925,925,7140,202,7983,no,no
926,926,7709,32,8132,no,yes
927,927,4866,476,3910,no,yes
928,928,7435,183,2891,yes,yes
929,929,4068,755,6410,yes,no
930,930,4475,292,2808,no,yes
931,931,6341,430,4666,no,no
932,932,2207,824,5666,yes,no
933,933,1570,180,7112,no,no
934,934,4620,888,6850,no,yes
935,935,4627,836,4065,yes,no
936,936,3946,373,4147,yes,no
937,937,4629,877,7896,no,no
938,938,2744,966,1893,yes,yes
939,939,4952,413,2669,no,yes
940,940,4608,739,5659,no,yes
941,941,76,413,3655,no,yes
942,942,4847,87,9365,yes,yes
943,943,4492,821,1330,yes,yes
944,944,1606,205,5490,yes,yes
945,945,7430,153,9049,yes,no
946,946,5338,451,3440,yes,no
947,947,4378,414,6356,no,yes
948,948,3121,736,5235,yes,no
949,949,2587,913,9897,no,no
950,950,4843,242,8511,yes,yes
951,951,7439,159,1939,no,yes
952,952,8365,249,3560,yes,no
953,953,8747,689,3551,no,yes
954,954,3482,910,3876,yes,yes
955,955,1781,444,8371,no,no
956,956,4548,965,5691,no,no
957,957,3601,769,4307,yes,yes
958,958,1617,975,9201,yes,yes
959,959,1500,256,4711,no,yes
960,960,3010,636,2479,yes,yes
961,961,8971,131,3664,yes,yes
962,962,6057,859,9239,yes,yes
963,963,5376,264,1777,yes,no
964,964,7530,544,2296,yes,yes
965,965,7331,944,5269,no,yes
966,966,9531,353,8587,no,no
967,967,9497,71,3390,yes,no
968,968,3765,682,1752,no,yes
969,969,1172,158,6634,yes,no
970,970,975,915,6580,yes,no
971,971,8575,881,9738,yes,no
972,972,3849,253,8426,yes,yes
973,973,2671,148,8707,yes,yes
974,974,954,679,2989,no,yes
975,975,6882,857,6191,yes,yes
976,976,3971,291,6867,no,yes
977,977,3602,353,2762,no,yes
978,978,2541,317,1137,no,no
979,979,7802,562,3023,yes,yes
980,980,3813,588,4962,yes,no
981,981,6310,638,2739,no,no
982,982,8525,122,1893,yes,no
983,983,8100,708,7270,yes,no
984,984,7473,924,5780,no,yes
985,985,812,165,6480,yes,no
986,986,3897,466,4981,no,yes
987,987,9569,205,1717,no,no
988,988,3063,501,2255,yes,no
989,989,2044,887,1598,yes,no
990,990,1303,236,7918,no,yes
991,991,7531,5,5569,yes,yes
992,992,3550,247,1782,yes,no
993,993,7824,41,2534,yes,yes
994,994,8280,546,2950,yes,no
995,995,2724,204,2835,no,no
996,996,1357,220,5442,yes,yes
997,997,3213,823,4914,yes,no
998,998,4614,318,8027,yes,yes
999,999,4854,119,4697,yes,yes
1000,1000,5485,592,6043,no,yes
1001,1001,8548,705,7601,yes,no
1002,1002,3777,214,6057,no,no
1003,1003,7300,368,5936,no,no
1004,1004,1123,105,6297,yes,no
1005,1005,9550,506,5558,yes,no
1006,1006,6377,233,7694,no,no
1007,1007,9139,406,9321,yes,no
1008,1008,6896,733,4771,no,no
1009,1009,9245,178,1351,yes,yes
1010,1010,8935,681,8234,no,yes
1011,1011,1355,375,9690,yes,no
1012,1012,349,46,3790,yes,no
1013,1013,9809,784,4371,no,yes
1014,1014,916,997,8167,yes,no
1015,1015,4830,448,2444,yes,yes
1016,1016,8547,603,1298,yes,no
1017,1017,6299,163,6881,yes,no
1018,1018,8672,417,6970,yes,no
1019,1019,3128,658,2607,yes,no
1020,1020,6447,76,1404,no,no
1021,1021,5212,469,2978,yes,no
1022,1022,6656,406,3372,yes,yes
1023,1023,968,412,1098,yes,no
1024,1024,283,75,1662,no,yes
1025,1025,4236,846,2460,no,no
1026,1026,7140,240,4873,yes,no
1027,1027,2481,627,8104,yes,no
1028,1028,2087,756,7369,yes,yes
1029,1029,9855,726,2824,yes,no
1030,1030,9477,863,4927,no,yes
1031,1031,1830,748,2599,yes,yes
1032,1032,9454,698,4442,no,no
1033,1033,581,416,5989,no,no
1034,1034,1192,235,3276,yes,no
1035,1035,8963,570,8695,yes,no
1036,1036,3898,183,7579,no,no
1037,1037,6828,608,1153,yes,yes
1038,1038,4938,205,2938,no,yes
1039,1039,3997,733,1475,yes,no
1040,1040,9294,850,6040,yes,yes
1041,1041,7674,563,7991,yes,no
1042,1042,1511,384,5994,no,yes
1043,1043,2182,751,5026,yes,no
1044,1044,5240,62,3087,yes,no
1045,1045,6760,755,6978,no,no
1046,1046,4939,617,8706,no,no
1047,1047,9865,529,2569,no,yes
1048,1048,4834,905,5508,yes,no
1049,1049,4424,37,2430,yes,no
1050,1050,1381,393,5396,no,yes
1051,1051,7785,874,3883,no,no
1052,1052,8054,334,2716,no,yes
1053,1053,5252,951,9030,no,no
1054,1054,2970,183,7413,yes,no
1055,1055,448,433,8855,yes,yes
1056,1056,6653,567,4438,no,no
1057,1057,4064,704,9665,no,yes
1058,1058,7867,127,3814,no,yes
1059,1059,5333,286,9688,no,yes
1060,1060,3323,960,6776,yes,yes
1061,1061,2579,542,8975,no,no
1062,1062,4788,406,7341,yes,no
1063,1063,5420,88,7095,no,yes
1064,1064,3542,631,6704,yes,no
1065,1065,2110,837,4154,no,yes
1066,1066,1382,299,5786,yes,yes
1067,1067,8115,905,9231,yes,no
1068,1068,6709,44,9442,no,yes
1069,1069,5322,277,2580,yes,no
1070,1070,6070,427,7274,yes,yes
1071,1071,8598,688,9709,no,yes
1072,1072,8485,123,1858,yes,no
1073,1073,4355,918,1658,no,no
1074,1074,9987,879,6256,no,no
1075,1075,1202,753,2258,yes,no
1076,1076,7117,156,7214,no,yes
1077,1077,8165,643,8053,yes,no
1078,1078,1195,896,4312,yes,yes
1079,1079,1208,141,7801,no,yes
1080,1080,991,295,2998,no,yes
1081,1081,8725,865,6969,no,yes
1082,1082,8718,34,5534,yes,no
1083,1083,6803,878,4723,no,no
1084,1084,4238,20,8277,no,yes
1085,1085,31,674,7430,yes,yes
1086,1086,4590,180,8481,yes,no
1087,1087,2843,292,5316,no,no
1088,1088,5068,903,8947,no,yes
1089,1089,4352,408,7321,yes,no
1090,1090,5946,712,8645,no,no
1091,1091,6299,933,5346,yes,yes
1092,1092,127,794,8378,yes,no
1093,1093,3303,632,3142,no,yes
1094,1094,9539,868,9116,yes,no
1095,1095,3776,104,7881,no,yes
1096,1096,7968,345,1981,no,no
1097,1097,7298,103,1184,no,no
1098,1098,4357,164,6334,yes,yes
1099,1099,4246,957,3782,yes,yes
1100,1100,6604,309,7996,yes,no
1101,1101,9003,102,2140,no,yes
1102,1102,6850,815,2870,no,yes
1103,1103,5640,998,3425,yes,yes
1104,1104,9535,556,9497,no,no
1105,1105,9876,606,3948,no,yes
1106,1106,3374,396,8982,yes,no
1107,1107,1576,22,3534,yes,yes
1108,1108,5428,727,1356,yes,no
1109,1109,3838,605,7363,no,yes
1110,1110,9640,456,9346,no,yes
1111,1111,3413,623,5274,yes,yes
1112,1112,8512,877,5645,no,no
1113,1113,242,847,6666,no,yes
1114,1114,397,605,5566,no,no
1115,1115,8476,453,7058,no,no
1116,1116,5856,913,3329,yes,no
1117,1117,5611,892,2166,no,no
1118,1118,4113,344,8035,no,yes
1119,1119,700,876,5982,yes,yes
1120,1120,4322,25,5199,yes,no
1121,1121,3679,68,5308,yes,no
1122,1122,8131,433,6642,yes,no
1123,1123,5635,373,2673,yes,yes
1124,1124,3276,724,4570,yes,yes
1125,1125,5199,271,4829,no,yes
1126,1126,6219,389,2555,no,yes
1127,1127,9355,602,8412,yes,no
1128,1128,4147,921,5635,no,no
1129,1129,5960,997,4943,yes,no
1130,1130,1324,923,1730,yes,no
1131,1131,6967,119,5613,no,no
1132,1132,2938,992,9790,no,yes
1133,1133,8354,91,3344,no,yes
1134,1134,6291,346,6193,no,yes
1135,1135,5161,682,5535,no,yes
1136,1136,7557,82,7764,no,yes
1137,1137,8585,622,5601,yes,no
1138,1138,682,972,4964,yes,yes
1139,1139,4973,388,2578,no,yes
1140,1140,3653,741,7382,no,no
1141,1141,9432,385,2509,no,no
1142,1142,4277,985,5187,no,yes
1143,1143,1661,170,2995,yes,no
1144,1144,1772,168,9512,yes,yes
1145,1145,7921,538,9847,yes,yes
1146,1146,4534,477,9026,no,no
1147,1147,6387,98,3642,no,yes
1148,1148,6867,589,8030,yes,no
1149,1149,2859,403,8728,yes,no
1150,1150,5711,194,6402,yes,no
1151,1151,9857,27,7807,no,no
1152,1152,1330,321,1678,yes,yes
1153,1153,4876,628,7478,yes,yes
1154,1154,9990,140,7035,no,yes
1155,1155,3456,763,7429,yes,no
1156,1156,8047,640,4049,yes,no
1157,1157,9224,655,7173,yes,no
1158,1158,8648,454,3595,yes,yes
1159,1159,1942,476,4575,yes,yes
1160,1160,3284,429,9954,no,no
1161,1161,9925,596,6033,yes,no
1162,1162,7669,502,7745,no,yes
1163,1163,8064,641,4690,yes,no
1164,1164,4327,875,8393,yes,yes
1165,1165,1242,32,4354,no,yes
1166,1166,8500,337,1316,yes,no
1167,1167,8051,130,8298,no,yes
1168,1168,8852,582,8748,yes,yes
1169,1169,620,94,2155,yes,no
1170,1170,5913,605,2088,yes,no
1171,1171,6370,98,7989,yes,yes
1172,1172,8348,751,5687,no,no
1173,1173,6401,466,1806,no,no
1174,1174,6199,579,8840,no,yes
1175,1175,9217,563,9879,no,no
1176,1176,8724,939,2398,no,yes
1177,1177,4804,686,4517,yes,no
1178,1178,3996,160,5195,yes,no
1179,1179,8263,827,4230,yes,yes
1180,1180,25,233,9917,no,no
1181,1181,4592,54,3482,yes,yes
1182,1182,1967,641,3624,no,no
1183,1183,8644,826,1703,yes,no
1184,1184,299,661,6343,no,yes
1185,1185,5809,426,6123,no,no
1186,1186,6358,895,1025,yes,no
1187,1187,8116,384,5204,no,yes
1188,1188,9953,23,1097,yes,yes
1189,1189,8397,693,6315,yes,yes
1190,1190,26,567,2967,no,yes
1191,1191,7946,77,4671,yes,no
1192,1192,9236,263,3935,no,yes
1193,1193,2693,965,5976,yes,no
1194,1194,7328,31,1933,yes,yes
1195,1195,451,955,9964,yes,no
1196,1196,7507,984,9911,yes,no
1197,1197,6444,709,3782,yes,yes
1198,1198,1654,891,6966,no,yes
1199,1199,712,141,4749,no,no
1200,1200,6691,608,9426,yes,yes
1201,1201,4453,685,8645,no,yes
1202,1202,194,943,9884,yes,yes
1203,1203,8097,175,2174,yes,yes
1204,1204,166,957,2665,yes,yes
1205,1205,9639,296,9919,yes,yes
1206,1206,5029,66,2018,yes,no
1207,1207,8637,517,2904,yes,yes
1208,1208,730,35,4966,yes,no
1209,1209,5915,127,7493,no,yes
1210,1210,8820,920,6314,yes,no
1211,1211,8279,102,7591,yes,no
1212,1212,210,86,6211,no,yes
1213,1213,1037,40,6528,no,no
1214,1214,4598,5,7777,yes,yes
1215,1215,7175,632,1647,no,no
1216,1216,4556,849,1583,no,yes
1217,1217,1085,618,7827,no,yes
1218,1218,7854,292,2424,yes,no
1219,1219,6299,108,1993,yes,yes
1220,1220,2368,92,9296,no,yes
1221,1221,2242,346,6472,no,no
1222,1222,8884,660,3990,no,yes
1223,1223,1183,763,6327,yes,no
1224,1224,2302,363,7900,no,yes
1225,1225,4144,652,2014,yes,no
1226,1226,711,163,5424,no,no
1227,1227,9116,279,5173,no,yes
1228,1228,3855,313,3189,yes,yes
1229,1229,9537,508,8773,no,no
1230,1230,8181,289,8801,no,no
1231,1231,8021,228,6282,no,no
1232,1232,5371,648,8766,yes,yes
1233,1233,1320,589,2915,yes,no
1234,1234,2125,576,3558,no,yes
1235,1235,6677,249,3476,yes,yes
1236,1236,4474,122,6216,no,no
1237,1237,2908,913,5813,no,yes
1238,1238,9898,835,7779,no,yes
1239,1239,2297,602,1794,no,no
1240,1240,8033,886,7650,yes,yes
1241,1241,5354,962,9189,no,no
1242,1242,6142,48,2969,yes,yes
1243,1243,9660,333,4911,no,no
1244,1244,258,540,1809,yes,no
1245,1245,9543,261,8681,no,no
1246,1246,7538,419,9530,yes,no
1247,1247,6108,153,7318,no,yes
1248,1248,4555,902,6783,no,no
1249,1249,4005,555,5221,no,no
1250,1250,3328,168,4122,yes,no
1251,1251,970,250,7893,no,no
1252,1252,2114,874,3610,no,yes
1253,1253,4473,151,9404,no,yes
1254,1254,4673,673,4420,yes,no
1255,1255,5559,825,6838,yes,yes
1256,1256,1881,827,3978,yes,no
1257,1257,4828,834,1006,no,no
1258,1258,874,771,4587,no,yes
1259,1259,3968,124,6640,no,yes
1260,1260,930,465,3503,yes,no
1261,1261,6863,449,3417,no,yes
1262,1262,8762,634,6979,yes,yes
1263,1263,6888,217,7811,no,yes
1264,1264,3710,752,6226,no,no
1265,1265,586,955,2940,no,yes
1266,1266,7561,197,9904,no,no
1267,1267,7826,323,6761,yes,yes
1268,1268,4356,38,3514,yes,yes
1269,1269,536,274,5512,no,yes
1270,1270,2795,208,4486,yes,yes
1271,1271,3854,791,1265,yes,no
1272,1272,4228,133,8800,yes,no
1273,1273,4897,536,8621,yes,no
1274,1274,5868,446,2451,yes,no
1275,1275,3302,480,9059,yes,yes
1276,1276,1000,848,1551,no,yes
1277,1277,5949,547,8754,no,yes
1278,1278,3447,674,3060,no,no
1279,1279,8321,575,1514,yes,yes
1280,1280,6030,710,3874,no,yes
1281,1281,3413,101,6975,yes,yes
1282,1282,9954,173,1653,yes,no
1283,1283,7280,721,6648,yes,no
1284,1284,7238,343,7157,no,yes
1285,1285,5758,651,2888,yes,no
1286,1286,8407,646,3088,no,yes
1287,1287,338,420,1868,no,no
1288,1288,4572,156,5252,yes,yes
1289,1289,2655,746,9170,yes,yes
1290,1290,795,336,9282,yes,yes
1291,1291,2748,281,1132,yes,yes
1292,1292,1274,561,6159,no,no
1293,1293,2009,917,3538,yes,yes
1294,1294,4522,223,5215,no,yes
1295,1295,2293,466,1096,yes,no
1296,1296,396,944,1157,yes,no
1297,1297,4171,937,8922,no,no
1298,1298,5384,783,7550,yes,yes
1299,1299,6057,524,7604,yes,yes
1300,1300,6316,390,2877,yes,no
1301,1301,3163,349,8428,no,no
1302,1302,1403,107,7075,yes,yes
1303,1303,3688,18,8784,no,yes
1304,1304,9317,522,5561,no,no
1305,1305,4862,899,6861,no,yes
1306,1306,5427,595,4350,no,yes
1307,1307,9310,799,6992,yes,no
1308,1308,4834,567,8658,no,no
1309,1309,7116,183,5107,no,no
1310,1310,6203,567,6441,yes,no
1311,1311,1497,562,5791,yes,yes
1312,1312,6401,455,1960,yes,no
1313,1313,7326,791,9659,yes,yes
1314,1314,5042,645,6798,no,no
1315,1315,5020,177,6307,yes,no
1316,1316,2513,799,3670,yes,no
1317,1317,4626,342,5735,no,no
1318,1318,4574,926,3516,yes,no
1319,1319,8977,910,4883,no,no
1320,1320,9614,912,8893,no,yes
1321,1321,9027,713,7388,no,yes
1322,1322,6086,67,1475,no,no
1323,1323,6924,89,4717,yes,no
1324,1324,7821,622,6141,yes,yes
1325,1325,6834,192,2121,no,no
1326,1326,4574,144,1121,no,yes
1327,1327,1476,699,5222,yes,yes
1328,1328,3095,395,6141,no,yes
1329,1329,2529,421,3067,yes,yes
1330,1330,4125,534,8492,no,yes
1331,1331,2317,107,2001,yes,yes
1332,1332,2600,791,9743,yes,yes
1333,1333,5542,73,5863,yes,no
1334,1334,7981,995,9135,no,yes
1335,1335,6912,554,8336,yes,no
1336,1336,8968,841,4269,yes,no
1337,1337,1040,836,1621,no,yes
1338,1338,7570,432,4967,no,yes
1339,1339,6743,223,9485,yes,yes
1340,1340,9655,390,6383,no,yes
1341,1341,2246,407,9224,yes,no
1342,1342,8179,192,7224,yes,no
1343,1343,3782,967,7474,yes,yes
1344,1344,9784,686,3115,no,yes
1345,1345,3210,515,5280,no,yes
1346,1346,1950,792,5568,yes,no
1347,1347,4696,737,8355,no,no
1348,1348,8920,428,6292,yes,no
1349,1349,6185,859,2765,yes,no
1350,1350,1017,27,7427,yes,yes
1351,1351,2145,61,9668,yes,no
1352,1352,3182,562,5165,yes,yes
1353,1353,6413,274,6856,no,yes
1354,1354,3053,242,5987,yes,no
1355,1355,9751,66,9680,no,yes
1356,1356,6337,973,3042,no,no
1357,1357,6372,87,8494,yes,yes
1358,1358,2458,774,9540,yes,no
1359,1359,8786,815,7535,no,no
1360,1360,634,760,6945,no,yes
1361,1361,4184,902,4825,yes,yes
1362,1362,6465,231,8294,yes,yes
1363,1363,5287,920,9431,no,yes
1364,1364,9757,838,3323,no,yes
1365,1365,4364,859,3535,no,yes
1366,1366,3944,441,1711,yes,no
1367,1367,62,501,8403,no,no
1368,1368,2934,975,2266,no,no
1369,1369,7821,616,5095,no,no
1370,1370,2300,106,2149,yes,yes
1371,1371,6942,906,7334,no,yes
1372,1372,659,736,2318,yes,yes
1373,1373,5304,708,5342,no,yes
1374,1374,2567,394,2410,no,no
1375,1375,9683,275,7021,no,yes
1376,1376,8864,421,4596,yes,yes
1377,1377,3596,185,3102,yes,no
1378,1378,5470,214,2298,yes,no
1379,1379,9717,278,8893,no,yes
1380,1380,2579,960,9809,no,no
1381,1381,3912,781,1410,yes,no
1382,1382,2164,996,4488,no,no
1383,1383,4081,545,9303,no,yes
1384,1384,8577,539,4388,yes,no
1385,1385,6222,661,5560,no,yes
1386,1386,5247,431,4863,yes,yes
1387,1387,3,884,1758,yes,no
1388,1388,1532,299,5155,yes,no
1389,1389,5118,63,7621,yes,yes
1390,1390,810,442,6892,yes,yes
1391,1391,9745,518,1327,yes,no
1392,1392,6234,600,8506,no,no
1393,1393,7471,708,3574,yes,no
1394,1394,9965,223,9543,no,yes
1395,1395,3653,605,2030,no,no
1396,1396,217,885,7116,yes,yes
1397,1397,7725,738,6148,no,no
1398,1398,4289,921,7494,yes,no
1399,1399,982,685,4293,yes,no
1400,1400,8303,315,6450,yes,no
1401,1401,2604,147,6042,yes,yes
1402,1402,9165,3,6213,yes,no
1403,1403,8363,533,3698,no,yes
1404,1404,7480,374,8541,yes,yes
1405,1405,1040,32,7696,no,no
1406,1406,3074,308,2270,yes,yes
1407,1407,9911,886,7128,no,no
1408,1408,4046,185,7878,yes,no
1409,1409,3084,764,8657,yes,no
1410,1410,8191,86,7537,no,no
1411,1411,5385,635,1353,yes,yes
1412,1412,2470,809,8384,no,no
1413,1413,7773,128,1760,no,yes
1414,1414,6980,142,9378,yes,no
1415,1415,8135,652,5778,no,no
1416,1416,4329,596,4957,no,yes
1417,1417,801,692,9653,no,yes
1418,1418,7502,117,7499,yes,no
1419,1419,7885,607,7460,yes,no
1420,1420,3143,667,7197,yes,no
1421,1421,9165,892,4099,yes,yes
1422,1422,3537,473,9487,no,yes
1423,1423,6707,239,8844,yes,yes
1424,1424,6719,250,5141,no,no
1425,1425,8938,505,3306,yes,no
1426,1426,326,581,9943,yes,no
1427,1427,7649,149,5114,no,no
1428,1428,710,176,9859,yes,yes
1429,1429,8354,880,7042,yes,yes
1430,1430,6655,624,2622,yes,no
1431,1431,4625,456,8588,yes,no
1432,1432,6372,532,6011,yes,yes
1433,1433,8487,625,5618,yes,yes
1434,1434,4853,91,3377,yes,no
1435,1435,7125,389,1570,yes,yes
1436,1436,7886,982,4443,no,yes
1437,1437,6202,231,5077,no,no
1438,1438,9802,712,8310,yes,no
1439,1439,3909,553,1838,yes,no
1440,1440,2149,775,6277,yes,no
1441,1441,4560,777,8807,yes,no
1442,1442,3587,373,9074,yes,no
1443,1443,8529,430,8828,no,yes
1444,1444,6807,539,3881,no,yes
1445,1445,2157,702,8467,yes,no
1446,1446,8602,258,4055,yes,no
1447,1447,4707,763,5316,no,no
1448,1448,6810,425,8239,no,no
1449,1449,946,158,2962,no,no
1450,1450,5520,880,6882,yes,yes
1451,1451,3166,359,2141,no,no
1452,1452,7265,292,3057,yes,yes
1453,1453,626,333,1168,no,yes
1454,1454,9928,115,2962,no,no
1455,1455,9811,736,7110,no,no
1456,1456,6312,863,9023,yes,yes
1457,1457,7487,53,3757,no,yes
1458,1458,4338,817,3509,yes,yes
1459,1459,9080,201,1321,yes,yes
1460,1460,3378,184,2379,no,yes
1461,1461,1228,234,7017,yes,yes
1462,1462,7350,504,5343,yes,no
1463,1463,2280,802,2285,yes,no
1464,1464,1890,898,9307,no,yes
1465,1465,3487,171,8908,no,yes
1466,1466,850,461,3830,no,no
1467,1467,3674,469,2136,yes,yes
1468,1468,3327,364,1711,yes,no
1469,1469,5592,90,2240,no,no
1470,1470,9360,891,4885,no,yes
1471,1471,9513,377,1852,no,yes
1472,1472,428,878,8073,no,yes
1473,1473,2542,443,1140,yes,yes
1474,1474,3151,744,1798,yes,yes
1475,1475,410,649,6089,no,no
1476,1476,3292,966,6493,no,yes
1477,1477,5007,92,2278,yes,no
1478,1478,8421,168,7923,yes,no
1479,1479,796,117,7321,no,yes
1480,1480,3380,732,6254,yes,yes
1481,1481,9033,351,2073,yes,yes
