transaction_id,customer_id,deposit_amount,withdrawal_amount,transfer_amount,transaction_date
613299,516,6307,7683,4642,21/01/2023 02:55:41
159545,517,2797,7741,5213,07/11/2006 14:39:18
766167,518,1460,2031,5880,01/06/2005 23:04:45
345355,519,5419,1579,3123,21/08/1984 20:16:24
862290,520,9959,6414,9979,23/07/1992 14:32:22
434568,521,6846,5557,8734,25/08/2006 23:36:31
75861,522,2171,6426,5201,05/04/1980 08:05:33
480803,523,4412,5978,5545,05/11/1993 03:12:30
873050,524,9573,6799,9535,17/08/1994 08:21:36
165397,525,8153,7157,9659,27/10/2012 16:43:36
981862,526,4677,1243,1093,12/01/1991 23:19:33
565096,527,9494,6648,9081,09/10/1983 11:36:14
677791,528,6317,2732,1358,25/02/2014 23:42:44
152308,529,3166,7544,9184,03/05/2001 01:02:53
14217,530,7217,5647,2639,25/09/2012 06:05:12
533829,531,4898,9203,7024,31/12/2015 18:59:59
378156,532,1214,4602,1155,13/06/1995 23:22:06
162135,533,6224,5265,6075,21/09/2008 02:16:58
506608,534,1897,1862,5818,03/07/1990 00:26:08
929022,535,2604,7394,4729,01/06/1980 22:49:06
435230,536,8729,3858,9360,25/04/2011 01:32:38
590220,537,2795,6187,5067,19/09/1983 04:05:34
95553,538,9483,7322,6564,05/12/2009 09:00:31
881025,539,6125,9343,8454,20/04/1992 12:13:48
165215,540,7267,5910,1386,20/01/1991 01:44:31
865407,541,8116,4302,7706,21/02/2002 06:58:10
862796,542,8933,1169,4470,20/08/1983 03:54:36
531026,543,2059,6608,6564,17/07/2008 05:05:36
667540,544,5411,3837,4828,23/01/1999 04:24:20
337057,545,2505,2556,1309,11/11/2006 00:07:10
37004,546,6411,1798,6152,13/09/2013 15:01:34
431956,547,2460,8002,4666,05/03/2009 15:08:18
255220,548,5776,8511,1571,10/10/1997 16:27:19
502094,549,5210,4099,9224,28/11/1985 00:15:43
160010,550,7987,4327,6922,28/09/1991 07:37:51
850183,551,7320,2180,2623,08/12/2002 10:26:11
189471,552,2102,5009,1525,12/05/2004 20:25:38
691920,553,9563,2192,1226,03/10/1982 09:00:34
427823,554,5649,9694,7611,17/02/2018 12:14:13
780965,555,6065,9183,2786,15/01/2017 07:49:58
303263,556,3826,5566,6330,27/03/1990 18:26:32
778551,557,4941,5670,9091,10/01/2001 07:47:21
560811,558,7677,2921,9148,27/07/2021 08:53:12
222856,559,8941,1867,7261,26/06/1987 03:22:32
842784,560,1959,2832,4789,13/07/2009 00:04:02
843154,561,5826,5710,4123,16/10/2004 13:36:56
249705,562,5916,5025,7245,24/01/1986 12:01:25
6353,563,7910,7620,4186,15/07/1996 07:53:15
497275,564,9859,4544,3678,25/11/2019 21:27:10
143257,565,8981,2831,1567,15/11/1984 22:38:51
738648,566,2046,3963,6269,03/07/2017 21:08:10
371196,567,5364,2996,8937,03/10/2000 13:03:24
87291,568,5668,2064,4640,10/08/2004 12:31:03
353334,569,1158,4330,3250,03/07/2004 17:02:13
810421,570,5338,7434,2347,13/02/2018 18:57:11
334493,571,2364,7906,5898,05/11/1988 19:44:01
866100,572,6052,9238,8526,04/12/1985 22:29:48
267046,573,6460,3729,2743,14/03/2014 06:11:46
436160,574,3732,6495,3493,19/09/2017 23:29:58
39453,575,4753,1354,3623,29/11/2013 19:31:55
210224,576,3375,7644,5761,09/08/2001 00:49:36
947192,577,8317,1745,7179,22/02/2022 19:00:51
840764,578,6212,3644,2602,13/09/1992 01:41:56
251259,579,3310,5931,8027,10/06/2002 02:10:17
918311,580,2681,5520,1135,08/08/2015 14:09:15
462025,581,4439,8228,8879,17/11/2019 12:39:51
699275,582,3651,1856,1699,13/03/2017 15:28:55
946306,583,4478,6367,4634,15/03/2011 03:25:09
281814,584,4384,6892,6576,18/06/2016 21:27:14
550184,585,4223,8929,7331,01/08/1997 21:43:02
828242,586,5943,5663,1538,15/12/2010 16:52:59
927873,587,4877,2971,3244,26/02/2008 16:53:55
16740,588,3274,3479,1301,17/01/1996 00:56:07
988235,589,5989,6852,5044,15/12/1980 19:23:28
191196,590,6723,7861,2358,14/01/1989 22:07:01
314956,591,3263,4912,9351,23/11/1985 03:02:11
78850,592,1174,6514,4969,27/09/1992 06:31:01
525493,593,9769,7289,5630,16/06/2000 09:12:30
132859,594,1550,1381,6732,04/09/1988 10:34:36
963200,595,1324,2042,6862,27/10/1990 09:59:57
1607,596,4682,2517,2217,22/08/2002 11:15:33
942779,597,2152,4426,5987,23/10/2007 19:41:14
654382,598,3897,9203,4572,21/10/1983 19:59:41
178623,599,5506,4046,7583,02/07/2006 10:41:52
915401,600,6598,6981,3572,16/12/2003 00:50:38
543630,601,8442,2124,2178,09/05/1995 06:37:20
283855,602,4034,4457,6142,24/08/2001 09:48:11
921434,603,3508,5402,3443,14/01/2021 11:00:16
671935,604,8438,5962,7263,28/05/1998 17:47:40
453400,605,9503,4967,7387,12/03/1994 15:48:59
708674,606,1635,8316,5393,21/10/2012 06:07:15
493595,607,9348,3295,1526,17/02/1987 02:33:39
505486,608,8554,7241,7635,22/05/2019 02:01:56
982717,609,9540,7750,4981,18/08/2013 15:22:07
126624,610,3341,7664,8749,26/04/1980 09:23:13
273260,611,5487,1264,7882,26/06/2004 00:33:45
251861,612,2641,4778,7488,26/11/1988 11:38:19
797901,613,5092,3280,1572,09/09/2000 17:02:40
486181,614,4526,8913,6520,06/03/1994 12:28:00
898991,615,6436,1839,6404,11/06/2006 14:12:24
653839,616,1762,7208,7681,24/02/1990 03:41:28
187595,617,7640,3024,7063,04/05/2013 23:01:23
578195,618,4333,5935,9981,21/12/2019 15:54:19
722029,619,3209,3794,8416,26/03/2020 08:33:31
135663,620,2060,5895,1447,05/02/1998 09:03:50
40354,621,4072,9196,3768,10/04/1995 13:18:23
860921,622,1571,8976,1968,27/01/2010 01:26:58
658099,623,7355,6848,2423,14/05/1983 15:38:03
706745,624,5941,8231,7000,22/02/2023 13:06:51
351162,625,6982,2046,7972,04/09/2007 03:13:47
325715,626,3781,2559,6053,07/09/1991 00:34:16
278938,627,1891,5116,9797,20/07/2012 11:37:09
289363,628,6519,8734,9669,29/05/1984 17:52:44
288347,629,2021,9863,4786,18/03/2004 04:19:02
855977,630,8525,1947,3736,31/07/2020 18:14:13
384212,631,9132,2504,2841,27/10/2006 12:17:21
785881,632,5365,7687,7497,07/10/2017 17:45:07
205853,633,7232,1562,2485,16/07/2010 12:37:41
665974,634,9642,9221,2073,24/08/2007 12:49:27
616573,635,5852,4724,1715,22/06/1987 01:52:13
207008,636,5974,6130,1228,04/10/2019 20:31:11
48170,637,5301,8280,2790,09/03/2011 08:20:33
170817,638,3021,3764,4914,25/10/1986 09:50:28
445191,639,5834,2269,6885,09/04/2016 20:49:03
441184,640,8877,2818,6028,02/02/2018 06:46:36
855483,641,7361,7246,9507,16/11/1987 22:56:18
909557,642,3791,8908,4852,03/05/1991 16:19:39
893471,643,6007,8039,2183,29/10/2001 03:05:44
71980,644,2120,8905,2959,09/10/1994 08:20:47
351205,645,1605,3670,5757,18/04/1999 13:53:36
542534,646,8966,7929,5721,28/08/1980 18:51:59
24963,647,9604,3798,3689,20/06/2015 10:32:53
195112,648,7591,1351,7891,06/11/2011 13:47:33
62725,649,3818,8443,6249,22/08/1991 15:46:22
390854,650,5938,9740,9242,09/03/2012 00:48:21
295784,651,2887,3175,3292,15/05/1995 11:14:10
488944,652,9185,3016,9948,01/02/2012 18:08:10
352247,653,3083,4817,9582,12/12/1991 11:17:44
402606,654,3612,5815,5290,10/08/2002 11:13:02
244407,655,8514,4487,2642,18/03/2015 02:46:47
426012,656,2426,4051,1377,01/06/1997 22:29:23
370441,657,9192,1890,3534,21/09/2001 05:13:18
648434,658,2437,8824,4782,16/05/2016 05:57:46
181022,659,1899,3483,3054,26/08/1994 20:41:55
96258,660,6682,9037,4477,10/12/1990 04:34:11
883539,661,5942,5716,2810,30/12/2009 21:42:54
439734,662,2952,3484,9958,10/01/1983 03:36:46
907466,663,5584,9493,4507,12/04/2004 19:40:10
386414,664,5474,3464,1876,20/02/2010 02:48:15
132858,665,7164,9301,4442,17/12/2016 13:28:16
544021,666,4905,1339,4309,09/04/2019 05:01:34
586041,667,5243,3650,2626,30/08/2015 17:44:53
798167,668,4620,6801,6666,11/05/1982 17:05:54
330462,669,1210,6720,5678,23/07/2017 10:38:22
521587,670,7128,2574,5159,16/07/1998 04:07:14
523202,671,8605,3605,3017,18/10/2001 06:37:04
122424,672,6510,5286,3988,02/10/1988 15:06:13
274300,673,7532,6903,7576,25/12/1984 18:13:45
984690,674,4188,7502,8455,16/09/2003 15:04:57
133664,675,5074,9027,9207,09/10/2020 03:48:41
769296,676,5910,6366,7753,02/01/1990 01:06:13
456465,677,2718,8362,5270,14/08/1980 15:45:28
214279,678,6684,6596,5157,19/11/1986 05:37:00
817439,679,6274,7322,8257,11/02/2018 08:26:20
162371,680,2188,8834,9923,14/10/2022 10:35:41
307819,681,2585,6656,9949,28/10/1994 11:00:32
694371,682,2546,2998,4804,10/11/1988 14:05:12
187414,683,4688,2700,7632,12/10/1990 02:35:02
867036,684,8172,2200,3673,28/01/1980 03:36:17
288575,685,7299,1282,4777,17/09/2019 10:44:33
401367,686,9381,7643,1813,25/07/1996 15:41:21
13128,687,5646,7820,5436,02/02/2021 11:42:23
911806,688,3978,2793,6145,30/10/1989 14:11:51
879220,689,8835,9334,1306,10/07/2014 17:57:55
254445,690,8635,7063,8071,18/03/2013 10:40:32
130476,691,3804,9087,5025,06/01/2023 21:58:23
67582,692,5827,5868,4947,22/03/1997 21:25:21
17999,693,4829,8163,6477,14/11/2010 07:23:58
661652,694,9688,6823,5707,06/04/2013 03:01:19
839050,695,3730,4314,4690,21/02/1988 16:02:36
989628,696,5486,7507,5985,26/10/2004 19:38:19
17345,697,5500,2400,5463,14/12/2006 07:57:12
244327,698,1806,3614,7998,30/07/1999 10:56:39
277982,699,5871,7963,1057,22/07/1983 14:07:02
510389,700,9598,1540,3645,15/02/2011 15:48:47
673142,701,3594,7763,8625,25/02/2007 18:06:48
773880,702,3735,1721,1661,02/04/1990 07:04:06
359818,703,4975,7704,8404,12/04/1997 20:44:45
554654,704,4134,1518,3208,04/03/2022 06:41:15
630547,705,7324,9730,8195,22/10/2009 06:33:11
673685,706,5526,8810,8647,28/12/1994 04:28:26
697367,707,5582,3151,7282,25/01/2003 08:00:47
135681,708,5443,6954,9247,06/07/2015 15:08:21
419515,709,1061,2126,6982,02/03/1988 00:06:31
163254,710,8984,6789,7062,18/05/2014 16:52:15
325339,711,8879,3397,4093,14/09/1991 22:37:07
2048,712,2509,6050,5275,11/11/1983 15:41:36
82386,713,4887,8463,8427,27/08/2010 10:59:36
9013,714,8638,7315,8946,14/11/1980 15:01:57
362708,715,6856,1378,4974,22/06/2021 09:38:23
112429,716,6475,8011,3037,18/05/2001 19:09:28
556171,717,5978,7131,5717,01/09/1980 08:52:23
335822,718,5926,9422,9334,04/08/2013 14:29:10
693731,719,6552,9062,1063,04/12/2015 17:18:22
737013,720,8299,6210,7456,16/10/1997 12:13:15
96245,721,9703,6379,3855,31/07/1991 06:28:41
255436,722,5187,8599,9004,30/10/2012 07:36:49
474956,723,9635,9041,6427,11/09/1986 23:49:25
438677,724,3058,9361,8152,23/04/2008 22:26:33
451091,725,2129,7740,8154,29/06/2005 06:34:53
285094,726,7418,9951,8014,20/04/2011 04:13:03
412628,727,5521,2472,5464,30/05/2005 20:18:53
217338,728,7140,4533,5350,09/06/1989 04:12:40
371867,729,7294,8958,3726,05/04/2007 23:59:22
164351,730,7545,5114,7485,26/08/2013 07:05:36
288519,731,7045,6440,5144,23/06/1982 23:14:49
748185,732,4854,9054,3737,21/02/2014 19:07:34
665389,733,9949,6171,6663,13/11/2004 12:11:52
808376,734,7304,2249,6951,05/01/2014 09:58:48
649438,735,5890,1128,7965,24/07/2020 01:16:51
222739,736,1675,7744,5616,21/08/2008 07:48:52
290163,737,3697,8529,6162,26/08/2013 04:07:35
251709,738,1686,7995,8575,24/11/1982 06:52:07
632261,739,8406,7081,7028,28/04/1981 18:42:16
930774,740,8145,7416,3037,19/05/2018 04:44:41
529133,741,4962,2858,7825,27/11/1992 10:05:36
927108,742,4994,4904,7614,13/07/1994 09:34:22
22498,743,9073,6418,7933,01/08/2012 03:39:32
363026,744,2353,5958,2395,28/02/1991 04:49:52
254195,745,3485,5541,4496,13/10/1993 22:54:34
560234,746,8818,2889,1659,05/12/1991 05:45:39
412712,747,1037,6586,2530,14/02/2019 10:49:52
98029,748,3832,9475,7423,02/01/2021 19:49:30
481701,749,4370,7408,9414,03/07/1997 16:05:26
367551,750,4652,5066,1788,27/03/1995 13:06:05
190733,751,5324,2675,9938,25/07/2003 07:52:39
336508,752,9021,1528,8458,22/08/1993 00:07:37
863970,753,2828,4867,4896,20/07/1999 02:20:05
657205,754,5770,1395,7639,13/04/2013 23:06:41
896852,755,2803,4984,1865,04/02/2012 11:37:57
686063,756,9779,8931,9723,20/07/2010 13:32:37
136019,757,7479,1040,2618,09/05/1981 01:30:22
790941,758,5128,4338,4029,19/11/1981 15:48:50
192998,759,9039,8257,5755,04/07/2020 19:01:13
573274,760,7231,2428,3880,30/11/2000 17:07:27
103272,761,4103,9735,8104,19/04/1995 10:18:52
646376,762,7289,8782,8005,20/01/1991 13:19:11
555625,763,8069,3742,6115,18/07/2013 13:00:34
862489,764,7078,4134,4945,08/11/1998 08:57:55
226751,765,4657,4578,2220,25/06/1996 21:23:20
888707,766,6078,4298,1988,25/01/1994 08:45:40
5610,767,4685,8756,9864,13/02/1987 15:00:16
886867,768,5035,4798,2696,27/07/2006 22:01:47
933128,769,8838,8576,4286,27/09/1990 21:33:44
287494,770,6781,7161,9773,11/01/1995 00:24:43
164784,771,1777,3585,1274,28/06/2006 13:40:17
794728,772,2084,7699,9672,20/10/1994 08:49:54
614011,773,2599,9705,9199,13/05/2020 10:41:01
617830,774,6175,1522,4060,07/11/1988 02:04:41
81423,775,8257,3039,2356,03/07/1991 11:52:57
938066,776,1090,7778,5017,07/05/1993 14:42:22
337780,777,5264,2041,9039,20/03/1984 12:16:00
669391,778,4729,8501,5230,12/10/2021 18:55:42
450248,779,2428,6427,3311,19/06/1989 05:41:49
698249,780,8945,1169,4356,18/06/2000 23:48:32
227576,781,5606,5147,7722,25/04/2007 22:49:36
12543,782,2563,3132,7861,02/12/1994 02:37:15
591819,783,6326,6060,1304,17/10/2007 13:53:25
100987,784,1130,3663,7642,13/07/1991 16:10:44
339820,785,4973,5356,7940,18/12/1985 03:19:56
39922,786,8092,1442,8985,17/03/1983 10:45:40
122119,787,8719,2046,9871,29/07/2007 11:34:47
411383,788,5996,5531,4293,18/01/2013 16:21:07
894578,789,6076,3819,7340,19/12/2000 09:02:04
515467,790,1120,2143,9972,19/09/1996 16:14:36
709921,791,4512,6255,1296,25/10/1981 05:19:33
521533,792,7711,7641,6783,06/05/1993 22:01:24
127182,793,9578,7791,7608,13/04/1997 05:54:04
431709,794,6621,9461,3975,14/05/1992 03:52:28
840151,795,6542,1773,7968,21/01/2010 18:33:00
431126,796,3537,1938,4459,22/11/2010 13:32:40
43119,797,6776,2832,5921,10/09/1981 08:03:22
706066,798,3229,2684,2671,21/03/2018 07:38:04
550369,799,2748,5427,5384,10/07/1998 18:53:53
665515,800,9494,5490,9311,04/08/2019 21:55:14
746534,801,6617,5292,1156,25/05/2022 02:54:27
237200,802,4671,3971,2033,23/06/2009 13:34:39
638254,803,2928,2379,2051,24/09/2004 08:57:35
236220,804,5821,9362,1480,01/01/2018 04:53:08
740800,805,3508,1177,8993,08/07/2005 10:52:37
291959,806,4384,8432,4045,02/04/2006 16:30:03
203087,807,8053,6935,5205,12/04/2022 16:13:54
952663,808,5984,8945,4819,21/02/1997 09:15:55
330089,809,3041,5321,7090,18/02/1987 16:54:43
711859,810,3633,6596,7747,15/10/2002 19:00:30
302917,811,3237,4415,4049,18/02/1982 11:04:03
281624,812,9069,7914,7496,08/08/1981 03:44:14
61507,813,6892,1515,1616,07/12/2016 16:48:56
845519,814,9793,6301,9084,15/09/2013 12:52:10
794072,815,7530,4045,4483,17/05/2001 14:43:34
248944,816,5857,1900,5278,17/11/2011 19:18:34
841177,817,6573,9574,2285,22/03/1986 13:56:15
583731,818,6425,6082,2068,25/03/1983 13:28:11
411775,819,5289,4462,8189,16/11/1984 20:21:09
514652,820,8257,6873,8850,07/05/1998 16:58:32
204735,821,8553,4564,5564,10/04/2013 18:54:38
713875,822,2313,3397,5981,11/09/2015 21:17:22
855033,823,5927,6157,3810,20/05/1985 12:58:35
731049,824,4843,5457,3687,26/10/2012 11:37:39
260931,825,1070,9046,4999,04/03/1985 19:03:43
624182,826,7030,4461,9701,14/02/1986 05:55:37
604566,827,8148,5220,4065,28/08/2001 18:23:41
960995,828,8246,8011,5850,10/05/1999 13:51:58
723491,829,5361,1910,7274,12/06/1986 23:36:47
164731,830,8445,3322,4349,29/05/2010 01:11:39
319712,831,2262,3473,4980,22/10/1988 13:21:34
844426,832,4122,9955,3437,01/08/2018 06:52:30
276368,833,3404,7278,6377,08/10/1999 09:57:38
299089,834,8079,5937,3522,14/04/2004 11:26:03
541077,835,5846,4510,8806,20/07/2005 03:03:05
190199,836,5871,1921,8180,05/07/1992 15:36:59
575383,837,1044,6493,3856,16/06/1991 19:43:55
422799,838,8217,9272,6267,24/02/1990 12:27:11
727062,839,4254,3744,5448,27/07/1983 01:25:00
330790,840,8184,8472,8256,11/06/1999 06:48:48
123843,841,3413,5395,6503,13/04/1980 19:39:02
782013,842,3346,3255,7919,06/08/2009 07:00:20
633013,843,3694,5492,3454,25/02/2007 05:59:40
512603,844,4631,5835,8311,22/12/2014 17:23:50
963200,845,8355,7420,5817,27/05/1992 00:31:09
736226,846,1379,9570,5395,08/10/2021 20:09:39
416915,847,3441,5564,4567,11/05/2017 09:27:11
220915,848,3625,9298,2152,27/08/1983 08:47:35
862811,849,5879,8202,1702,03/08/2014 18:19:36
410699,850,9719,6939,3547,18/07/2010 10:45:23
170488,851,6234,5928,2541,25/06/2012 02:45:24
901387,852,8672,9764,1537,02/03/2004 12:14:52
718517,853,9935,7858,9543,21/10/2021 14:45:36
224426,854,7394,8775,7714,15/07/2019 04:25:34
52440,855,5678,4474,3454,01/04/2018 03:21:21
347653,856,7192,8732,1620,16/08/1990 06:47:31
159048,857,4437,6677,2018,25/02/1999 21:40:52
893661,858,1605,3832,6577,04/09/1992 23:33:03
207748,859,7382,7974,6008,13/10/1990 20:33:39
870251,860,6449,4884,8544,22/08/2012 03:14:19
814014,861,6798,2934,5405,29/12/2018 19:01:39
607957,862,6313,2332,5689,19/08/1994 04:14:35
698717,863,3162,5510,6796,04/07/2009 10:08:35
390100,864,8673,6219,5109,26/06/2013 08:51:40
949577,865,6130,2403,6521,08/09/1990 03:32:47
51815,866,1137,9116,3226,08/02/2008 18:06:21
590078,867,4005,9252,9569,29/05/1990 03:27:36
122009,868,9722,2013,4041,17/10/2009 20:17:24
775870,869,8322,6943,4923,02/04/1993 16:55:50
455818,870,8068,2208,1062,15/11/1983 01:39:57
847397,871,4091,4510,2522,30/08/2011 10:45:04
765737,872,2085,4574,6235,07/04/2010 16:57:16
648215,873,5580,6699,8018,03/04/2005 23:40:44
782386,874,7566,3053,1485,10/06/2019 06:19:34
228834,875,1376,6032,2441,02/12/2005 11:01:52
276235,876,5659,7899,9093,30/08/2004 09:45:10
539099,877,5155,8845,2128,07/11/2014 12:27:59
632891,878,1283,6693,9013,28/12/1994 21:09:59
73283,879,4693,6449,6717,27/06/1996 10:00:38
705822,880,4548,2013,4975,27/06/2011 17:24:29
218837,881,2175,4223,3259,01/11/2002 05:39:59
820425,882,1743,2524,3691,08/07/1983 03:36:19
211490,883,7200,4438,8876,10/02/1984 02:07:29
462790,884,9136,8156,4183,04/02/1994 14:12:09
123118,885,2997,3534,4277,12/09/2007 01:03:35
49104,886,6407,1727,4689,16/03/2010 02:38:28
99759,887,3884,5525,8107,07/11/2018 00:06:49
922230,888,7430,4533,6804,16/05/2004 08:59:00
538869,889,4238,9612,3226,03/04/2017 17:51:45
377027,890,3344,7916,4545,05/02/2013 02:18:38
157480,891,1027,5926,5612,15/01/1997 01:20:38
927182,892,9323,5314,2169,24/06/1990 10:07:14
658285,893,2962,7896,5202,22/04/2011 21:42:48
754165,894,2582,3604,9556,26/06/1991 08:51:43
514648,895,9088,2329,7140,09/03/1981 04:17:07
668087,896,4760,1749,6743,07/02/2004 14:41:26
345051,897,9873,7570,4962,20/06/2017 12:09:13
696757,898,4068,3819,5027,31/01/2008 06:46:15
211419,899,6329,8691,4915,19/03/1999 14:30:14
720904,900,5997,7667,2147,30/12/2014 00:16:22
884968,901,9933,9282,2081,26/05/1985 12:09:15
544153,902,1395,5185,5952,17/03/1980 13:21:30
523522,903,7110,5003,6065,13/11/2017 10:11:37
653664,904,7282,3715,2181,28/12/1995 16:07:14
41155,905,9048,7006,3698,23/09/2003 20:04:01
520981,906,2015,3831,2976,30/06/2020 17:46:59
706347,907,2908,4987,3011,18/06/1993 04:33:53
957764,908,7520,4395,8972,17/04/2008 20:15:56
864963,909,4852,1882,6511,16/12/2020 15:47:03
524867,910,1118,3450,7180,22/06/2020 02:43:47
529827,911,8861,9071,2422,29/07/1983 23:25:29
221748,912,4548,6596,6930,14/05/2005 12:36:21
100565,913,5827,3732,9655,21/01/2015 20:08:13
466176,914,5055,3127,2310,27/02/1983 03:05:35
12260,915,7398,2222,3941,17/11/2009 21:01:25
178964,916,7930,7138,2191,05/01/1991 02:09:11
442201,917,7559,3179,9557,15/07/1983 08:24:06
178710,918,1026,6725,6650,08/03/2021 19:16:02
605830,919,2165,4498,4722,09/05/1991 19:25:25
21000,920,9886,6810,8052,14/02/2012 21:38:08
435484,921,9290,7498,3564,31/03/2001 13:58:02
793849,922,9824,7955,6117,29/11/2006 22:23:57
377395,923,7446,3762,9483,02/06/1998 12:47:26
772490,924,5286,9667,6741,26/04/2017 21:29:31
232394,925,8384,1087,4529,18/04/2021 13:12:49
326576,926,5950,6074,5544,03/03/2015 06:14:14
256254,927,9602,2157,3619,29/11/2018 02:09:01
404796,928,4769,2878,6562,19/10/2005 07:26:01
458148,929,6663,5025,1378,11/11/1984 10:03:48
365369,930,8948,8742,9538,21/02/1998 07:47:23
43432,931,1971,4964,7973,13/06/2007 20:07:06
911585,932,1952,8953,1212,27/01/1981 07:24:50
857384,933,4168,9252,9982,20/12/2014 23:34:51
525353,934,8010,3340,3979,27/08/2006 14:21:11
243885,935,4497,7907,7006,10/11/1988 18:16:19
852371,936,7881,8121,1427,09/03/2011 01:11:06
140191,937,3902,2972,2292,05/08/2001 12:35:44
334266,938,6949,2000,6513,18/01/2016 17:18:59
322857,939,5234,8141,6693,16/09/1989 07:21:11
690434,940,8309,5228,2637,09/10/2017 12:09:37
763627,941,1367,7196,1001,21/04/2006 06:44:26
906726,942,2197,6996,1618,19/09/2018 08:56:29
216169,943,2595,9406,4821,02/02/1993 02:06:00
306490,944,5901,3092,5753,09/09/1980 00:06:30
260846,945,6520,4510,8184,23/02/1984 17:07:35
423645,946,8450,2571,4191,22/01/1993 18:16:06
630453,947,6183,8100,9353,05/11/2017 15:30:30
937011,948,6986,6258,5590,19/11/1984 10:50:54
330985,949,5247,6892,8818,12/01/1994 06:15:12
783282,950,5625,6391,7586,19/03/1985 11:58:27
652918,951,9972,1663,8918,18/06/2017 01:42:47
962947,952,6994,2111,7433,19/10/1980 05:45:56
55771,953,7663,6224,7170,18/11/1997 09:10:47
776911,954,6446,7579,2766,21/06/2005 21:53:33
748725,955,2819,7600,9331,20/07/2011 16:35:12
77987,956,8464,9209,2117,01/06/1981 01:02:20
255490,957,3146,9237,9735,14/04/2001 05:53:31
720785,958,3622,6648,2722,25/05/1988 23:49:52
309169,959,7907,4398,3147,15/04/2005 04:15:31
486678,960,4658,6281,1461,24/02/2008 15:37:51
