order_item_id,order_id,product_name,quantity,unit_price
931,169,Product 71,2,54.37
932,96,Product 98,10,88.4
933,311,Product 17,5,97.67
934,537,Product 44,1,30.09
935,140,Product 24,8,24.77
936,922,Product 15,10,20.96
937,272,Product 60,10,18.92
938,468,Product 46,10,25.84
939,507,Product 52,3,78.35
940,424,Product 8,5,91.8
941,538,Product 63,6,80.21
942,234,Product 11,1,95.75
943,936,Product 77,10,31.03
944,716,Product 87,1,22.73
945,708,Product 56,4,54.92
946,527,Product 74,9,68.81
947,380,Product 72,2,94.63
948,514,Product 72,1,78.72
949,418,Product 72,9,68.8
950,736,Product 16,3,70.11
951,699,Product 67,1,62.62
952,240,Product 15,3,90.23
953,939,Product 48,9,11.63
954,664,Product 9,5,97.56
955,68,Product 96,10,24.77
956,230,Product 82,1,14.47
957,753,Product 66,3,49.38
958,52,Product 78,10,51.19
959,651,Product 12,2,88.28
960,453,Product 62,10,96.26
961,547,Product 40,10,12.0
962,858,Product 58,6,60.54
963,837,Product 8,4,24.98
964,745,Product 2,6,78.44
965,264,Product 20,3,79.5
966,894,Product 67,9,38.52
967,94,Product 80,4,92.55
968,4,Product 69,3,15.37
969,353,Product 53,9,78.22
970,903,Product 5,5,65.09
971,859,Product 13,5,75.44
972,72,Product 27,9,50.33
973,944,Product 20,4,19.08
974,843,Product 27,2,58.87
975,550,Product 92,6,25.37
976,298,Product 97,9,76.67
977,520,Product 64,8,13.89
978,781,Product 27,9,92.07
979,167,Product 63,10,73.64
980,287,Product 78,6,66.4
981,555,Product 42,10,52.32
982,497,Product 52,3,97.18
983,941,Product 12,8,39.04
984,87,Product 65,6,31.37
985,824,Product 40,8,74.39
986,236,Product 56,7,56.13
987,867,Product 15,3,41.86
988,358,Product 44,7,77.97
989,908,Product 90,4,79.89
990,315,Product 63,7,40.11
991,94,Product 17,2,80.0
992,782,Product 68,6,24.43
993,696,Product 14,7,25.02
994,544,Product 25,4,32.15
995,456,Product 69,10,55.92
996,923,Product 9,2,17.45
997,708,Product 28,10,69.95
998,767,Product 36,6,99.69
999,960,Product 74,7,56.66
1000,147,Product 80,5,21.63
1001,939,Product 20,4,79.6
1002,70,Product 83,9,62.95
1003,149,Product 79,4,69.87
1004,345,Product 22,2,31.54
1005,314,Product 14,1,21.3
1006,627,Product 22,7,24.44
1007,107,Product 43,5,55.43
1008,431,Product 52,3,38.82
1009,498,Product 69,10,81.94
1010,316,Product 100,6,61.32
1011,668,Product 62,4,82.05
1012,264,Product 63,2,94.68
1013,36,Product 91,10,62.42
1014,14,Product 40,5,41.96
1015,745,Product 71,8,17.63
1016,630,Product 14,2,93.38
1017,687,Product 25,2,54.73
1018,392,Product 77,8,97.98
1019,134,Product 30,5,18.18
1020,446,Product 13,2,90.44
1021,770,Product 11,5,27.58
1022,901,Product 40,2,27.44
1023,709,Product 60,8,35.68
1024,672,Product 11,10,23.2
1025,585,Product 69,1,78.61
1026,88,Product 61,5,80.05
1027,790,Product 95,2,44.75
1028,263,Product 39,10,35.52
1029,530,Product 8,3,32.55
1030,31,Product 10,8,46.82
1031,547,Product 74,7,64.96
1032,950,Product 8,7,34.67
1033,827,Product 44,4,95.79
1034,87,Product 21,9,39.48
1035,119,Product 13,1,34.76
1036,579,Product 46,7,19.64
1037,18,Product 43,5,20.76
1038,284,Product 96,6,19.61
1039,50,Product 7,10,64.27
1040,970,Product 14,1,87.63
1041,960,Product 55,8,62.1
1042,24,Product 22,1,53.73
1043,936,Product 1,8,70.62
1044,930,Product 20,3,62.02
1045,154,Product 70,10,24.65
1046,35,Product 95,3,71.92
1047,996,Product 33,7,96.93
1048,8,Product 44,10,85.22
1049,616,Product 46,8,75.89
1050,576,Product 81,4,21.7
1051,54,Product 72,8,54.78
1052,931,Product 71,10,80.5
1053,370,Product 70,4,22.72
1054,806,Product 47,4,63.4
1055,64,Product 70,10,15.3
1056,725,Product 99,1,33.46
1057,8,Product 47,9,10.69
1058,887,Product 74,7,32.54
1059,488,Product 25,6,15.54
1060,611,Product 30,10,76.44
1061,584,Product 3,5,67.11
1062,162,Product 75,1,89.05
1063,404,Product 71,4,48.32
1064,798,Product 11,3,62.89
1065,604,Product 13,8,97.68
1066,711,Product 72,8,98.66
1067,110,Product 38,10,79.08
1068,443,Product 62,10,97.91
1069,715,Product 92,1,36.88
1070,551,Product 14,9,65.39
1071,406,Product 42,6,62.16
1072,650,Product 71,7,72.73
1073,397,Product 26,3,52.93
1074,510,Product 43,7,30.86
1075,301,Product 61,8,22.16
1076,808,Product 55,4,15.79
1077,839,Product 78,10,42.35
1078,831,Product 35,1,44.65
1079,761,Product 83,2,37.51
1080,704,Product 77,10,96.46
1081,697,Product 72,6,96.57
1082,811,Product 67,2,72.88
1083,452,Product 35,8,26.92
1084,561,Product 99,9,89.48
1085,245,Product 12,7,25.86
1086,365,Product 19,2,12.3
1087,654,Product 89,6,57.26
1088,584,Product 56,2,17.51
1089,240,Product 58,10,56.63
1090,165,Product 62,6,70.55
1091,15,Product 25,5,85.2
1092,133,Product 85,10,27.82
1093,214,Product 64,7,98.83
1094,604,Product 21,10,78.3
1095,187,Product 23,10,12.48
1096,103,Product 28,2,44.21
1097,44,Product 66,7,83.32
1098,192,Product 62,3,84.9
1099,599,Product 33,6,67.1
1100,206,Product 26,10,90.2
1101,981,Product 51,6,61.95
1102,439,Product 71,6,69.64
1103,342,Product 44,6,93.44
1104,836,Product 1,1,16.22
1105,431,Product 74,7,73.95
1106,781,Product 33,3,10.88
1107,195,Product 5,5,76.47
1108,594,Product 83,10,16.02
1109,966,Product 87,3,84.42
1110,390,Product 53,9,34.4
1111,227,Product 69,10,88.35
1112,781,Product 31,4,96.89
1113,15,Product 85,6,95.9
1114,290,Product 35,9,85.72
1115,888,Product 93,10,78.1
1116,104,Product 7,8,81.13
1117,745,Product 87,4,59.0
1118,564,Product 45,10,98.68
1119,948,Product 5,7,59.61
1120,228,Product 54,7,42.46
1121,53,Product 19,5,57.95
1122,965,Product 71,6,29.8
1123,187,Product 62,3,15.85
1124,838,Product 29,7,51.53
1125,115,Product 65,5,23.57
1126,782,Product 46,10,32.56
1127,539,Product 38,4,82.15
1128,193,Product 73,10,36.14
1129,908,Product 22,1,41.63
1130,287,Product 39,9,59.72
1131,957,Product 62,5,76.55
1132,807,Product 11,5,91.88
1133,532,Product 71,8,98.54
1134,907,Product 92,3,64.49
1135,999,Product 62,4,77.14
1136,430,Product 99,10,19.65
1137,552,Product 75,1,28.46
1138,323,Product 1,1,76.62
1139,188,Product 75,4,70.83
1140,765,Product 60,1,40.59
1141,798,Product 26,10,36.43
1142,161,Product 62,10,53.47
1143,96,Product 85,5,41.03
1144,383,Product 25,4,41.34
1145,914,Product 22,6,50.65
1146,795,Product 31,2,25.89
1147,647,Product 65,4,44.39
1148,172,Product 11,5,31.86
1149,161,Product 13,2,11.9
1150,18,Product 41,7,72.42
1151,292,Product 36,2,83.73
1152,745,Product 97,4,88.31
1153,630,Product 52,7,78.45
1154,425,Product 9,1,40.02
1155,823,Product 31,1,48.12
1156,107,Product 49,4,38.8
1157,469,Product 60,7,86.37
1158,279,Product 61,3,97.96
1159,560,Product 6,6,89.81
1160,663,Product 47,2,91.98
1161,81,Product 56,4,86.2
1162,270,Product 67,9,95.26
1163,135,Product 9,10,88.06
1164,970,Product 20,8,88.62
1165,840,Product 32,8,54.95
1166,14,Product 34,4,83.13
1167,456,Product 24,6,66.49
1168,865,Product 54,4,77.02
1169,178,Product 65,5,33.4
1170,997,Product 92,5,26.31
1171,916,Product 54,1,67.81
1172,811,Product 82,3,45.81
1173,458,Product 8,6,54.88
1174,955,Product 15,3,71.01
1175,215,Product 52,2,13.61
1176,12,Product 97,7,29.18
1177,904,Product 61,2,12.17
1178,663,Product 31,10,29.5
1179,425,Product 30,5,73.44
1180,286,Product 38,7,90.78
1181,364,Product 6,9,18.83
1182,815,Product 77,10,75.27
1183,385,Product 95,8,91.9
1184,315,Product 63,4,43.91
1185,137,Product 84,3,31.39
1186,111,Product 61,4,66.94
1187,971,Product 25,10,65.95
1188,96,Product 10,2,88.53
1189,399,Product 87,2,22.23
1190,57,Product 21,3,48.3
1191,305,Product 88,7,71.32
1192,273,Product 47,1,14.83
1193,619,Product 18,3,42.47
1194,360,Product 53,1,48.98
1195,806,Product 82,1,93.8
1196,501,Product 11,1,79.4
1197,2,Product 9,5,13.12
1198,43,Product 50,4,13.67
1199,586,Product 65,7,97.79
1200,433,Product 24,10,63.82
1201,821,Product 43,6,41.61
1202,929,Product 20,4,79.87
1203,226,Product 64,8,29.15
1204,509,Product 58,7,85.44
1205,133,Product 68,2,91.56
1206,353,Product 16,5,99.82
1207,822,Product 32,3,54.65
1208,247,Product 98,9,84.61
1209,215,Product 87,8,94.15
1210,375,Product 28,4,62.76
1211,500,Product 46,4,24.62
1212,91,Product 6,2,34.09
1213,183,Product 68,5,58.62
1214,481,Product 14,1,43.02
1215,57,Product 51,6,68.56
1216,902,Product 87,9,78.42
1217,758,Product 32,8,84.25
1218,922,Product 59,3,57.18
1219,691,Product 73,4,48.36
1220,517,Product 67,2,61.11
1221,105,Product 82,9,68.75
1222,987,Product 95,7,27.32
1223,981,Product 8,1,68.26
1224,600,Product 70,9,20.22
1225,54,Product 21,8,63.98
1226,918,Product 23,10,34.7
1227,625,Product 5,6,69.29
1228,895,Product 49,5,54.83
1229,766,Product 35,4,31.17
1230,782,Product 4,7,37.56
1231,222,Product 64,9,21.86
1232,824,Product 49,9,32.33
1233,119,Product 70,1,58.81
1234,965,Product 7,9,23.72
1235,768,Product 28,7,44.87
1236,289,Product 20,10,96.85
1237,161,Product 28,6,54.46
1238,564,Product 70,6,32.43
1239,325,Product 58,2,12.95
1240,724,Product 64,9,91.63
1241,61,Product 72,2,84.58
1242,340,Product 42,8,12.0
1243,309,Product 31,2,42.4
1244,373,Product 26,8,99.32
1245,938,Product 71,2,32.59
1246,438,Product 88,2,30.32
1247,178,Product 35,2,52.53
1248,540,Product 60,8,81.11
1249,442,Product 12,1,40.42
1250,554,Product 87,9,75.62
1251,736,Product 43,10,80.95
1252,705,Product 24,3,67.79
1253,610,Product 87,7,11.38
1254,910,Product 6,1,63.28
1255,895,Product 52,4,87.07
1256,374,Product 87,6,32.21
1257,338,Product 47,5,88.41
1258,633,Product 36,4,22.78
1259,550,Product 100,10,69.84
1260,654,Product 25,9,81.18
1261,364,Product 44,9,64.63
1262,484,Product 95,6,61.12
1263,480,Product 36,7,60.17
1264,115,Product 5,3,73.59
1265,80,Product 22,10,45.3
1266,770,Product 20,8,59.13
1267,166,Product 98,1,43.82
1268,322,Product 2,8,36.97
1269,316,Product 88,3,71.08
1270,489,Product 24,7,44.2
1271,542,Product 18,10,94.64
1272,54,Product 68,3,36.5
1273,29,Product 48,8,91.73
1274,895,Product 1,10,48.01
1275,453,Product 66,7,48.93
1276,276,Product 75,5,25.51
1277,400,Product 95,5,57.85
1278,996,Product 15,2,23.47
1279,612,Product 83,5,52.09
1280,513,Product 5,7,75.75
1281,85,Product 68,4,54.54
1282,145,Product 94,8,20.3
1283,396,Product 58,10,55.56
1284,314,Product 92,5,80.62
1285,137,Product 97,7,90.64
1286,374,Product 97,10,62.44
1287,992,Product 24,10,98.68
1288,301,Product 16,3,60.03
1289,960,Product 82,5,21.38
1290,134,Product 35,4,33.02
1291,657,Product 13,7,37.67
1292,498,Product 99,1,14.44
1293,142,Product 97,3,38.96
1294,11,Product 69,5,28.53
1295,845,Product 77,1,77.53
1296,737,Product 31,2,86.22
1297,484,Product 89,10,75.38
1298,407,Product 33,2,95.61
1299,728,Product 98,9,20.17
1300,248,Product 97,2,11.83
1301,840,Product 36,3,16.94
1302,223,Product 37,5,29.15
1303,268,Product 91,7,48.61
1304,594,Product 89,3,42.58
1305,851,Product 17,3,18.87
1306,947,Product 4,10,84.28
1307,326,Product 26,8,75.42
1308,169,Product 70,2,56.52
1309,179,Product 12,8,53.36
1310,900,Product 51,6,85.16
1311,511,Product 22,6,90.69
1312,499,Product 2,9,41.91
1313,469,Product 52,2,80.39
1314,248,Product 78,6,79.91
1315,508,Product 51,2,85.94
1316,187,Product 48,7,23.91
1317,155,Product 26,2,24.33
1318,178,Product 34,9,28.87
1319,457,Product 32,2,39.98
1320,189,Product 39,8,35.7
1321,680,Product 92,4,77.31
1322,629,Product 4,10,73.88
1323,618,Product 54,1,80.88
1324,734,Product 90,5,23.95
1325,517,Product 43,2,94.14
1326,938,Product 5,3,70.92
1327,936,Product 72,5,64.57
1328,123,Product 24,10,80.26
1329,359,Product 100,4,85.86
1330,360,Product 90,1,25.28
1331,654,Product 29,6,28.73
1332,924,Product 76,5,63.2
1333,44,Product 39,8,97.39
1334,221,Product 89,5,68.7
1335,524,Product 1,6,66.0
1336,567,Product 97,4,95.1
1337,526,Product 55,10,66.61
1338,695,Product 40,8,75.06
1339,466,Product 54,1,53.33
1340,950,Product 39,3,72.98
1341,194,Product 78,4,27.32
1342,399,Product 2,4,98.65
1343,102,Product 76,3,59.59
1344,613,Product 71,8,27.66
1345,74,Product 22,3,83.93
1346,291,Product 33,7,51.31
1347,790,Product 3,5,95.32
1348,601,Product 6,5,29.94
1349,726,Product 34,1,88.89
1350,621,Product 89,4,71.13
1351,584,Product 76,10,36.46
1352,755,Product 40,5,39.1
1353,629,Product 79,7,18.86
1354,486,Product 11,7,26.3
1355,358,Product 65,3,78.63
1356,5,Product 56,8,13.84
1357,839,Product 10,7,85.42
1358,772,Product 62,6,17.0
1359,293,Product 7,10,93.32
1360,285,Product 58,8,63.19
1361,790,Product 12,7,73.59
1362,394,Product 67,4,22.72
1363,688,Product 13,1,44.33
1364,124,Product 88,6,48.61
1365,950,Product 95,9,43.53
1366,418,Product 10,9,51.1
1367,393,Product 80,3,30.58
1368,39,Product 14,5,52.62
1369,461,Product 30,9,99.91
1370,381,Product 85,4,12.96
1371,468,Product 17,3,82.9
1372,458,Product 76,2,39.51
1373,693,Product 78,8,73.35
1374,259,Product 28,10,56.21
1375,143,Product 49,8,54.33
1376,868,Product 7,10,88.9
1377,233,Product 27,2,12.12
1378,967,Product 22,3,70.52
1379,887,Product 98,7,80.48
1380,533,Product 29,2,14.57
1381,359,Product 92,6,64.43
1382,578,Product 57,9,61.34
1383,140,Product 13,8,94.53
1384,114,Product 19,1,12.54
1385,503,Product 48,8,44.27
1386,562,Product 7,3,15.13
1387,562,Product 80,6,30.12
1388,363,Product 69,1,22.7
1389,332,Product 77,4,82.54
1390,633,Product 11,7,50.4
1391,836,Product 26,1,14.26
1392,960,Product 12,6,55.08
1393,191,Product 81,4,82.92
1394,3,Product 36,6,81.38
1395,620,Product 39,4,44.25
1396,523,Product 95,8,80.72
1397,284,Product 55,10,13.74
1398,948,Product 8,9,57.34
1399,474,Product 81,6,13.52
1400,96,Product 75,8,39.32
1401,931,Product 47,3,73.61
1402,509,Product 45,6,68.78
1403,350,Product 93,8,14.89
1404,796,Product 6,2,18.25
1405,810,Product 85,10,15.29
1406,180,Product 23,10,35.98
1407,669,Product 41,7,68.69
1408,983,Product 99,1,99.36
1409,580,Product 13,5,48.79
1410,725,Product 96,2,50.46
1411,512,Product 45,3,50.64
1412,608,Product 26,4,49.64
1413,353,Product 71,8,80.68
1414,747,Product 99,4,64.96
1415,333,Product 59,7,47.03
1416,121,Product 71,5,94.71
1417,147,Product 32,1,43.36
1418,977,Product 65,10,88.33
1419,185,Product 90,10,38.05
1420,300,Product 55,1,83.8
1421,98,Product 58,8,36.1
1422,579,Product 98,1,75.93
1423,85,Product 59,9,32.18
1424,487,Product 91,3,79.69
1425,195,Product 39,1,43.78
1426,396,Product 56,1,62.79
1427,461,Product 35,5,27.44
1428,261,Product 72,10,96.69
1429,594,Product 14,9,89.49
1430,668,Product 15,7,13.84
1431,629,Product 48,3,24.09
1432,483,Product 33,2,89.41
1433,784,Product 30,3,25.5
1434,609,Product 8,2,26.33
1435,605,Product 92,9,95.24
1436,877,Product 71,6,32.52
1437,675,Product 78,2,89.29
1438,332,Product 60,8,96.29
1439,159,Product 59,4,90.63
1440,231,Product 44,10,28.42
1441,177,Product 40,3,16.41
1442,620,Product 20,1,90.49
1443,924,Product 16,7,10.1
1444,127,Product 27,6,41.11
1445,834,Product 2,9,50.15
1446,197,Product 41,1,20.54
1447,658,Product 74,9,60.83
1448,328,Product 26,9,15.85
1449,961,Product 48,9,41.6
1450,967,Product 75,6,47.45
1451,822,Product 29,4,22.28
1452,264,Product 24,5,12.41
1453,318,Product 100,9,42.54
1454,485,Product 43,5,11.88
1455,686,Product 25,8,96.45
1456,586,Product 30,2,83.56
1457,302,Product 69,9,62.13
1458,239,Product 7,1,92.67
1459,963,Product 85,8,83.33
1460,644,Product 33,1,38.91
1461,154,Product 71,4,61.55
1462,343,Product 45,6,99.28
1463,14,Product 84,5,28.61
1464,34,Product 94,9,94.08
1465,743,Product 2,9,72.09
1466,341,Product 24,1,39.72
1467,65,Product 96,4,46.89
1468,965,Product 76,7,63.07
1469,675,Product 74,5,65.88
1470,225,Product 78,9,63.99
1471,78,Product 45,1,29.35
1472,484,Product 94,5,57.89
1473,574,Product 85,6,23.82
1474,501,Product 99,5,69.87
1475,898,Product 39,8,62.5
1476,579,Product 18,1,77.85
1477,436,Product 68,2,84.44
1478,339,Product 83,3,87.26
1479,444,Product 100,1,48.8
1480,193,Product 13,2,39.04
1481,494,Product 75,8,59.24
1482,217,Product 4,9,83.28
1483,464,Product 75,6,12.91
1484,873,Product 56,10,68.91
1485,682,Product 83,5,60.54
1486,880,Product 16,3,45.55
1487,757,Product 5,4,12.03
1488,709,Product 37,7,20.96
1489,168,Product 48,5,45.5
1490,799,Product 37,4,60.65
1491,769,Product 10,2,33.61
1492,150,Product 22,1,20.78
1493,648,Product 93,7,15.1
1494,397,Product 51,2,78.41
1495,392,Product 64,7,58.85
1496,829,Product 13,6,16.97
1497,806,Product 64,7,55.6
1498,482,Product 75,8,30.53
1499,381,Product 15,3,35.99
1500,255,Product 21,9,36.52
1501,233,Product 18,3,94.92
1502,76,Product 67,3,52.81
1503,38,Product 8,9,93.72
1504,698,Product 79,9,51.7
1505,966,Product 57,10,18.94
1506,934,Product 2,8,42.38
1507,18,Product 34,3,76.81
1508,953,Product 22,8,61.8
1509,953,Product 51,5,41.14
1510,360,Product 38,4,50.9
1511,724,Product 76,2,61.3
1512,451,Product 87,3,99.54
1513,11,Product 98,7,34.94
1514,562,Product 28,2,90.77
1515,391,Product 24,6,76.2
1516,462,Product 67,4,59.22
1517,927,Product 62,3,70.34
1518,382,Product 67,5,51.16
1519,946,Product 28,6,64.73
1520,47,Product 100,1,93.24
1521,607,Product 10,8,23.05
1522,730,Product 14,3,92.28
1523,587,Product 28,1,39.55
1524,725,Product 79,7,52.87
1525,735,Product 2,9,93.38
1526,933,Product 27,10,34.67
1527,753,Product 90,6,48.11
1528,875,Product 76,7,24.78
1529,540,Product 72,1,29.25
1530,69,Product 1,7,42.38
1531,989,Product 4,3,21.06
1532,924,Product 92,2,54.56
1533,652,Product 15,8,80.85
1534,949,Product 87,8,93.45
1535,55,Product 76,6,91.22
1536,873,Product 46,6,71.33
1537,112,Product 54,8,46.51
1538,198,Product 17,9,23.77
1539,916,Product 91,6,89.86
1540,778,Product 81,6,55.96
1541,867,Product 78,10,85.0
1542,442,Product 74,7,61.06
1543,626,Product 13,4,26.46
1544,470,Product 84,4,91.85
1545,115,Product 42,6,81.89
1546,47,Product 2,9,11.3
1547,577,Product 54,4,41.1
1548,253,Product 59,1,15.52
1549,572,Product 45,8,29.8
1550,894,Product 91,4,71.57
1551,333,Product 16,7,96.05
1552,600,Product 35,1,18.44
1553,367,Product 67,8,97.81
1554,579,Product 68,4,19.76
1555,63,Product 96,8,61.15
1556,99,Product 65,4,33.35
1557,367,Product 78,6,53.46
1558,833,Product 94,5,73.55
1559,72,Product 93,1,13.12
1560,822,Product 75,6,36.27
1561,806,Product 83,4,70.63
1562,997,Product 78,9,76.75
1563,576,Product 84,8,48.74
1564,539,Product 91,6,59.49
1565,95,Product 60,6,45.93
1566,673,Product 77,3,28.71
1567,546,Product 39,9,45.93
1568,369,Product 14,8,23.36
1569,100,Product 32,5,92.2
1570,115,Product 88,7,65.42
1571,437,Product 19,4,51.23
1572,301,Product 76,5,25.92
1573,258,Product 86,6,16.64
1574,323,Product 11,5,64.33
1575,325,Product 54,7,90.46
1576,105,Product 50,2,26.1
1577,484,Product 45,7,29.39
1578,945,Product 30,5,38.07
1579,530,Product 20,5,66.72
1580,358,Product 11,9,41.45
1581,531,Product 60,10,22.33
1582,876,Product 49,2,48.38
1583,694,Product 9,3,40.19
1584,820,Product 66,6,75.08
1585,616,Product 21,6,89.57
1586,380,Product 93,10,61.89
1587,226,Product 30,5,59.7
1588,444,Product 39,8,78.46
1589,457,Product 85,4,31.78
1590,725,Product 33,9,61.54
1591,428,Product 63,5,58.95
1592,330,Product 47,2,56.89
1593,776,Product 85,6,10.36
1594,747,Product 58,10,51.19
1595,853,Product 14,3,51.85
1596,799,Product 86,1,52.15
1597,538,Product 7,9,53.74
1598,891,Product 68,2,56.07
