order_id,supplier_id,order_date,expected_delivery_date,total_cost
586,114,2022-11-02,2022-11-20,4945.74
587,4340,2023-01-02,2023-01-26,8741.05
588,4906,2022-10-27,2022-11-20,8793.72
589,9530,2023-01-17,2023-01-26,3100.82
590,9394,2022-08-01,2022-08-18,7634.1
591,4248,2022-04-03,2022-04-27,5301.0
592,5538,2022-07-12,2022-07-25,3101.95
593,9618,2022-07-13,2022-07-14,9037.98
594,3808,2022-07-03,2022-07-05,523.98
595,1833,2022-03-22,2022-04-02,9373.9
596,7403,2022-09-25,2022-10-22,5484.62
597,9550,2022-06-22,2022-06-25,7922.02
598,5275,2022-04-23,2022-04-24,3152.68
599,9810,2022-12-25,2023-01-22,2426.44
600,4557,2022-11-23,2022-12-01,7137.65
601,7983,2022-06-15,2022-07-11,5071.11
602,10,2023-01-11,2023-01-31,9556.46
603,9917,2022-03-24,2022-03-25,7424.39
604,7086,2022-04-14,2022-05-06,7450.02
605,9000,2022-06-10,2022-06-20,9282.51
606,6025,2023-02-18,2023-03-07,381.13
607,1145,2022-03-22,2022-04-19,9140.67
608,6533,2022-12-15,2023-01-14,5898.52
609,1148,2022-08-11,2022-08-18,9848.18
610,5253,2022-07-13,2022-07-29,9079.97
611,6859,2022-09-06,2022-09-17,6144.0
612,1823,2022-11-18,2022-12-14,2847.33
613,8929,2022-12-01,2022-12-20,624.28
614,1258,2022-04-17,2022-05-16,3716.86
615,2361,2022-07-25,2022-08-24,4442.2
616,4682,2022-10-24,2022-11-23,2344.5
617,8903,2022-12-25,2023-01-23,1202.91
618,7801,2022-07-05,2022-07-30,5679.18
619,2561,2022-06-01,2022-06-29,3014.76
620,1083,2022-09-23,2022-10-03,2540.05
621,2685,2023-02-17,2023-02-27,1989.66
622,9630,2022-10-04,2022-10-05,3728.02
623,461,2022-03-14,2022-03-23,1594.04
624,7444,2022-06-24,2022-07-15,5977.25
625,4919,2022-05-19,2022-06-05,8341.16
626,6256,2022-06-25,2022-07-05,7385.43
627,5549,2022-07-12,2022-07-17,2050.99
628,3378,2022-12-06,2022-12-12,3119.81
629,2412,2022-03-28,2022-04-20,4376.41
630,9904,2022-07-25,2022-08-04,4850.6
631,4024,2022-03-11,2022-03-28,331.39
632,7320,2022-05-19,2022-05-30,5329.92
633,8460,2022-05-15,2022-05-17,4003.99
634,4610,2022-07-30,2022-08-24,6048.64
635,1922,2022-12-08,2022-12-13,6633.37
636,8923,2023-01-21,2023-02-09,5143.65
637,3967,2022-09-26,2022-10-23,497.46
638,5629,2022-06-23,2022-07-21,7921.36
639,1310,2022-07-17,2022-07-20,8556.84
640,6751,2022-10-10,2022-10-29,1404.43
641,1554,2022-07-12,2022-07-31,1273.48
642,1317,2022-07-23,2022-07-30,9123.52
643,4383,2022-05-16,2022-05-21,894.52
644,4750,2022-08-29,2022-09-09,9826.11
645,257,2022-07-14,2022-07-23,5462.48
646,6464,2022-08-29,2022-09-26,5169.89
647,410,2022-05-29,2022-06-15,6238.77
648,6762,2022-07-13,2022-07-24,4660.53
649,6956,2022-11-29,2022-12-21,8748.99
650,6415,2023-01-13,2023-01-26,6430.77
651,587,2022-03-09,2022-03-25,3084.74
652,2934,2022-08-31,2022-09-06,2610.08
653,7803,2023-01-31,2023-02-25,6855.15
654,7713,2022-11-18,2022-11-27,3485.77
655,4658,2022-09-07,2022-09-29,7055.02
656,1603,2023-01-09,2023-01-25,8404.53
657,3054,2022-11-09,2022-11-23,7894.48
658,8435,2022-08-04,2022-08-25,3753.43
659,7230,2022-03-12,2022-04-02,2982.17
660,6541,2022-04-01,2022-04-11,4376.98
661,1705,2022-04-01,2022-04-19,4590.4
662,3884,2023-02-16,2023-03-04,5277.35
663,8695,2022-08-27,2022-09-16,3007.1
664,3027,2022-11-24,2022-12-13,1216.35
665,7697,2022-07-03,2022-07-15,5648.0
666,6599,2023-03-05,2023-03-24,911.44
667,8534,2022-05-15,2022-05-17,3344.2
668,7536,2023-01-05,2023-01-30,6280.91
669,4161,2022-09-27,2022-10-06,9088.72
670,9447,2022-04-05,2022-04-20,2115.77
671,2298,2022-11-06,2022-11-13,3548.55
672,8013,2022-03-19,2022-04-15,435.84
673,9582,2023-02-22,2023-03-07,2537.03
674,2168,2022-11-26,2022-12-25,9808.59
675,4722,2022-06-30,2022-07-25,5965.33
676,1070,2023-02-13,2023-02-14,3972.82
677,2039,2023-01-12,2023-01-26,2529.21
678,7496,2022-06-10,2022-07-03,7257.01
679,3892,2022-09-14,2022-10-13,5661.32
680,4767,2023-02-07,2023-02-10,9960.1
681,5349,2022-09-18,2022-10-11,2377.59
682,2288,2022-11-09,2022-12-01,9374.41
683,9259,2022-10-04,2022-10-31,4388.15
684,7074,2022-04-07,2022-04-28,1892.69
685,2700,2022-12-17,2023-01-01,1046.72
686,8237,2022-10-01,2022-10-28,6027.28
687,1416,2023-03-07,2023-03-27,7169.8
688,5871,2022-05-07,2022-05-30,879.21
689,4489,2022-10-30,2022-11-29,9296.6
690,4462,2022-11-11,2022-12-05,9231.62
691,1541,2022-11-30,2022-12-23,1304.88
692,8100,2023-02-21,2023-03-23,1458.95
693,9007,2022-11-20,2022-12-13,1494.75
694,637,2022-10-15,2022-11-02,6208.87
695,9464,2022-11-13,2022-11-17,794.37
696,5676,2022-12-18,2022-12-28,4873.02
697,5138,2022-03-23,2022-03-24,7852.42
698,5132,2022-05-25,2022-06-23,176.04
699,6280,2022-07-01,2022-07-11,5351.51
700,3614,2022-11-07,2022-11-18,3787.32
701,3153,2022-06-10,2022-06-21,3033.8
702,360,2023-01-23,2023-02-09,7851.15
703,5139,2022-04-02,2022-04-05,7611.45
704,884,2023-02-14,2023-03-10,8761.58
705,9805,2022-09-08,2022-09-22,1638.72
706,6857,2022-10-21,2022-11-13,1543.73
707,1127,2022-08-31,2022-09-06,7250.58
708,5580,2023-02-16,2023-02-19,2845.52
709,5506,2022-05-03,2022-05-11,8156.86
710,6284,2022-05-29,2022-06-03,6843.8
711,2861,2023-01-01,2023-01-06,9294.52
712,96,2022-07-22,2022-07-29,8954.82
713,4344,2022-04-21,2022-05-09,8590.88
714,3483,2022-03-23,2022-04-10,439.88
715,1746,2022-04-30,2022-05-30,9719.67
716,7521,2022-09-07,2022-10-02,9756.61
717,1752,2022-11-16,2022-12-08,6157.36
718,352,2022-07-27,2022-08-06,6943.68
719,9153,2022-03-09,2022-03-20,868.52
720,692,2022-04-09,2022-05-02,5889.12
721,635,2023-03-03,2023-04-02,8913.69
722,279,2023-03-05,2023-03-19,5559.5
723,3223,2022-12-29,2023-01-07,9880.31
724,671,2022-03-16,2022-04-03,2151.61
725,3125,2023-02-19,2023-03-20,4977.54
726,1885,2022-05-18,2022-06-16,5993.34
727,3566,2022-06-24,2022-06-25,4316.74
728,7780,2023-01-21,2023-01-26,8718.42
729,8742,2022-09-12,2022-09-26,2305.93
730,56,2023-02-14,2023-02-22,2276.08
731,8407,2022-12-13,2022-12-30,4353.15
732,5384,2022-10-11,2022-10-24,9139.35
733,6128,2022-05-31,2022-06-23,4886.84
734,5097,2022-09-30,2022-10-17,8251.95
735,4733,2023-02-09,2023-02-10,9120.23
736,8279,2022-07-21,2022-07-26,8046.54
737,4157,2022-12-19,2023-01-10,1574.83
738,2289,2022-09-02,2022-09-15,1545.0
739,3880,2022-06-23,2022-07-17,4095.3
740,70,2022-04-02,2022-05-02,7943.65
741,1972,2022-08-14,2022-09-13,5778.63
742,9946,2022-07-05,2022-07-11,1727.47
743,9738,2023-02-01,2023-02-15,7193.42
744,3603,2022-12-22,2023-01-02,3758.17
745,2485,2022-11-12,2022-12-12,8832.07
746,2724,2022-03-24,2022-04-07,7765.5
747,5204,2022-11-15,2022-11-21,6891.54
748,5894,2022-08-18,2022-08-21,2640.6
749,4541,2022-09-05,2022-09-20,9515.86
750,462,2023-01-14,2023-02-06,4991.99
751,2488,2023-03-07,2023-04-03,7218.92
752,12,2022-03-29,2022-04-20,2835.71
753,5105,2022-06-17,2022-07-17,5357.05
754,2553,2022-06-01,2022-06-12,3140.11
755,2011,2022-12-17,2023-01-10,3899.5
756,54,2022-12-27,2023-01-13,9463.56
757,6385,2023-02-13,2023-02-22,1825.73
758,8848,2022-06-16,2022-07-01,8984.28
759,8448,2022-09-28,2022-10-17,3801.92
760,5968,2022-10-20,2022-11-01,6502.7
761,8380,2022-12-15,2022-12-25,6981.07
762,9343,2022-12-20,2023-01-06,4476.05
763,748,2022-08-26,2022-09-14,9937.16
764,7497,2022-05-21,2022-05-29,5092.77
765,2762,2023-03-03,2023-03-17,148.29
766,2497,2022-12-25,2023-01-24,4823.56
767,8949,2023-01-17,2023-01-25,4973.06
768,7870,2022-09-06,2022-09-17,788.74
769,1990,2022-03-21,2022-04-12,9362.57
770,3987,2022-10-01,2022-10-24,3545.6
771,2549,2023-01-07,2023-01-26,8343.6
772,805,2022-12-02,2022-12-24,5803.0
773,4284,2022-08-08,2022-08-31,6747.96
774,6092,2022-06-30,2022-07-19,2155.02
775,5170,2022-07-08,2022-07-18,1673.43
776,2367,2022-12-29,2023-01-28,2020.65
777,4426,2022-10-23,2022-10-28,1911.47
778,284,2022-07-25,2022-08-10,392.36
779,2655,2022-12-25,2023-01-13,9358.31
780,9292,2022-07-11,2022-08-02,2981.14
781,4916,2022-06-03,2022-06-28,5434.26
782,4055,2022-08-18,2022-09-01,2187.97
783,474,2023-01-16,2023-01-31,4254.96
784,2218,2022-09-23,2022-10-10,3061.39
785,1340,2023-01-15,2023-02-13,8584.98
786,9205,2022-12-04,2022-12-05,9120.81
787,8454,2022-12-25,2023-01-13,260.37
788,6559,2022-08-06,2022-08-14,8253.76
789,962,2022-05-07,2022-05-15,1581.19
790,253,2022-12-22,2023-01-06,3306.46
791,2116,2022-06-18,2022-07-02,4274.85
792,4436,2022-08-16,2022-08-22,5423.51
793,8942,2022-11-13,2022-11-27,3720.52
794,7276,2022-12-11,2023-01-08,9484.23
795,5140,2023-03-01,2023-03-07,9011.08
796,7889,2023-01-20,2023-02-03,3896.31
797,5251,2022-04-10,2022-04-28,343.12
798,7497,2023-01-20,2023-01-22,9682.54
799,7994,2022-09-12,2022-09-22,9506.73
800,8201,2022-05-17,2022-05-22,2080.57
801,4250,2022-05-26,2022-05-30,5733.68
802,4867,2022-07-23,2022-08-14,9315.18
803,7002,2022-08-07,2022-08-18,6829.96
804,8717,2023-03-03,2023-03-06,4533.2
805,7698,2022-04-08,2022-05-08,3091.34
806,9121,2023-01-31,2023-02-13,8552.26
807,1101,2023-01-20,2023-02-14,5780.41
808,3655,2022-07-15,2022-07-27,6093.87
809,6004,2022-11-05,2022-11-26,9097.88
810,5673,2022-12-08,2023-01-02,4316.09
811,1393,2022-11-30,2022-12-20,6226.08
812,6528,2022-04-14,2022-04-27,6943.02
813,3018,2022-09-25,2022-10-01,379.45
814,3022,2022-08-13,2022-08-15,1550.62
815,3485,2022-10-27,2022-11-16,4860.02
816,7814,2022-10-09,2022-11-06,8406.04
817,4930,2022-12-09,2022-12-18,1139.44
818,6259,2022-09-13,2022-09-18,2387.18
819,939,2022-11-27,2022-12-07,8196.64
820,7972,2022-08-07,2022-08-20,7402.88
821,748,2022-09-27,2022-10-23,6809.7
822,8116,2022-10-03,2022-10-22,8701.54
823,5142,2023-01-17,2023-02-15,3414.29
824,5970,2022-06-13,2022-07-02,1293.03
825,8710,2022-05-02,2022-05-21,1527.06
826,9347,2022-08-08,2022-08-17,1107.66
827,392,2022-06-06,2022-07-02,3443.35
828,5329,2023-02-11,2023-03-06,5687.5
829,4013,2023-01-19,2023-01-30,3373.73
830,5039,2022-08-20,2022-09-01,6406.2
831,5717,2022-09-14,2022-09-28,8291.45
832,7177,2022-07-25,2022-08-06,5193.14
833,8622,2022-08-12,2022-09-02,6371.43
834,698,2022-06-22,2022-07-18,5211.35
835,3704,2022-07-02,2022-07-31,6370.16
836,5690,2022-09-27,2022-10-24,8566.2
837,7665,2023-02-11,2023-02-27,5606.93
838,2792,2022-10-03,2022-10-31,3721.08
839,2344,2022-12-03,2023-01-02,6877.46
840,65,2022-12-07,2022-12-10,7663.0
841,7673,2022-08-27,2022-09-11,9571.74
842,2408,2022-08-13,2022-08-26,487.34
843,6463,2022-04-09,2022-04-13,8076.0
844,3292,2022-08-23,2022-09-07,5047.92
845,6766,2022-09-26,2022-10-02,7242.89
846,7851,2023-02-09,2023-03-09,963.28
847,7744,2022-06-29,2022-07-11,5957.69
848,2427,2022-09-18,2022-10-12,1574.16
849,4087,2022-06-20,2022-07-13,5153.02
850,4056,2022-09-03,2022-09-16,1562.64
851,5603,2022-11-20,2022-12-04,569.92
852,9803,2023-02-18,2023-03-11,1356.2
853,4928,2023-01-21,2023-02-18,2249.63
854,9636,2022-12-10,2022-12-26,198.88
855,2153,2022-04-25,2022-05-13,1041.66
856,5558,2022-04-11,2022-05-09,1283.16
857,9447,2022-08-10,2022-09-08,5969.97
858,6894,2022-10-02,2022-10-11,8502.48
859,2351,2023-01-08,2023-01-22,3980.66
860,5710,2022-06-21,2022-06-30,3160.48
861,1557,2022-10-25,2022-11-20,8847.19
862,4587,2022-12-15,2023-01-03,6158.99
863,1349,2022-12-09,2022-12-16,3512.88
864,8378,2022-08-02,2022-08-07,6293.22
865,5776,2022-10-08,2022-10-14,8693.59
866,1231,2022-07-11,2022-07-18,2652.8
867,6625,2022-10-13,2022-11-02,5678.93
868,8298,2022-06-15,2022-07-02,3680.42
869,7846,2022-05-26,2022-06-09,5608.99
870,9602,2022-12-08,2022-12-21,1419.92
871,1049,2022-07-04,2022-07-21,5863.04
872,5828,2023-02-17,2023-03-02,7074.27
873,5559,2022-10-06,2022-10-31,8441.6
874,7946,2023-02-08,2023-02-16,3134.66
875,2438,2022-04-25,2022-05-15,2614.73
876,9019,2022-04-13,2022-05-01,1120.87
877,6463,2023-01-06,2023-01-18,9455.12
878,6567,2022-12-18,2022-12-25,9241.1
879,1220,2022-12-23,2023-01-09,6344.51
880,1874,2023-03-08,2023-03-19,7666.86
881,8227,2022-08-30,2022-09-03,7832.58
882,323,2022-05-18,2022-05-29,3092.42
883,9900,2022-04-16,2022-05-01,7311.47
884,7644,2022-07-27,2022-08-20,6338.16
885,3962,2023-02-14,2023-03-06,4074.35
886,3682,2022-11-26,2022-12-01,1777.1
887,9131,2022-06-20,2022-07-16,5955.33
888,372,2023-01-06,2023-01-14,3451.11
889,3501,2022-03-21,2022-04-08,5161.78
890,3597,2022-09-26,2022-10-14,745.01
891,2302,2023-03-06,2023-03-30,3300.95
892,2746,2022-09-19,2022-09-24,4824.09
893,480,2022-06-25,2022-07-18,3184.25
894,4918,2023-02-23,2023-03-15,3835.88
895,4711,2022-10-26,2022-10-30,1410.98
896,2830,2022-08-05,2022-08-27,4617.73
897,510,2022-11-02,2022-11-09,7550.06
898,2132,2022-03-28,2022-04-16,7491.8
899,6161,2022-11-18,2022-11-25,2197.52
900,4239,2023-01-08,2023-01-26,3642.32
901,17,2022-09-11,2022-09-22,7715.2
902,5750,2022-11-25,2022-12-09,8668.43
903,4926,2023-02-23,2023-03-25,6291.57
904,6798,2023-02-28,2023-03-18,6534.33
905,1366,2023-01-21,2023-01-22,3340.61
906,154,2022-11-10,2022-11-13,3537.33
907,9023,2022-04-03,2022-04-16,3344.89
908,565,2023-02-21,2023-03-20,7154.8
909,2104,2022-09-16,2022-10-02,2365.07
910,6118,2023-01-20,2023-02-07,3005.44
911,2703,2022-05-15,2022-05-21,6261.36
912,9774,2022-04-22,2022-04-25,4841.04
913,6610,2022-10-13,2022-10-25,8333.85
914,9956,2022-08-11,2022-08-15,5180.83
915,6910,2022-08-10,2022-08-13,5902.21
916,8096,2022-08-21,2022-09-11,1829.99
917,1800,2022-06-06,2022-06-14,886.24
918,8695,2022-05-25,2022-06-16,8063.26
919,7406,2023-02-04,2023-02-24,2518.78
920,6604,2022-09-29,2022-10-15,3094.25
921,6963,2022-05-04,2022-05-12,4191.11
922,3154,2022-05-18,2022-05-20,9550.41
923,4259,2022-12-09,2023-01-07,7510.35
924,6791,2022-05-16,2022-05-18,4849.37
925,2153,2022-11-11,2022-11-28,145.59
926,5550,2022-09-15,2022-09-29,5872.17
927,2297,2022-03-27,2022-04-09,5789.42
928,9249,2023-01-18,2023-02-13,5607.52
929,4092,2022-10-24,2022-11-10,4232.73
930,8633,2022-12-28,2023-01-11,7299.98
931,4489,2022-06-10,2022-06-13,3528.05
932,1176,2023-03-05,2023-03-31,3556.81
933,7264,2022-07-27,2022-08-11,6314.14
934,808,2023-03-07,2023-03-17,8624.19
935,4461,2022-10-20,2022-10-27,5152.78
936,1879,2022-07-03,2022-07-17,6916.41
937,8089,2023-02-20,2023-02-25,3540.83
938,8416,2022-11-06,2022-12-05,6540.36
939,1002,2023-03-01,2023-03-10,2767.24
940,1848,2023-01-28,2023-02-09,5141.99
941,3505,2022-11-13,2022-12-11,1549.52
942,8462,2023-01-08,2023-01-26,1799.92
943,5463,2022-11-05,2022-12-04,5982.97
944,7371,2022-12-18,2023-01-17,1747.96
945,5065,2022-03-11,2022-03-22,2863.37
946,6927,2023-01-05,2023-01-31,1583.62
947,1583,2022-11-11,2022-11-13,5342.88
948,393,2022-09-04,2022-10-01,4939.52
949,9665,2022-07-19,2022-08-05,7893.73
950,3840,2022-08-31,2022-09-23,8509.77
951,6060,2022-07-26,2022-07-27,9405.34
952,4214,2022-06-04,2022-06-10,1169.12
953,4186,2022-10-14,2022-11-06,1140.69
954,1155,2022-05-25,2022-05-27,4627.02
955,6415,2022-06-06,2022-07-02,9832.14
956,7963,2022-09-21,2022-10-07,4621.81
957,4531,2022-11-16,2022-11-19,6760.31
958,5880,2023-01-23,2023-02-10,4029.69
959,2917,2022-04-25,2022-04-28,7770.83
960,7801,2022-09-02,2022-09-18,2670.93
961,6904,2022-12-10,2022-12-23,9436.53
962,1009,2022-12-10,2023-01-02,6152.81
963,5733,2022-07-24,2022-08-02,8982.47
964,5288,2022-06-13,2022-06-15,8351.16
965,5344,2022-08-26,2022-09-16,613.84
966,1426,2023-02-20,2023-03-18,2234.46
967,952,2023-02-18,2023-02-22,2076.42
968,5741,2023-02-27,2023-03-26,2867.05
969,8566,2023-01-28,2023-01-31,4775.87
970,544,2022-09-02,2022-09-15,3818.46
971,5443,2022-11-12,2022-11-21,3753.24
972,1336,2023-01-16,2023-02-15,7010.93
973,7631,2022-05-02,2022-05-03,9158.32
974,9956,2022-07-31,2022-08-01,7713.3
975,8794,2023-01-21,2023-02-18,1624.42
976,2544,2022-03-19,2022-04-09,5952.66
977,8055,2022-04-22,2022-05-17,224.4
978,1441,2022-05-29,2022-06-26,7402.11
979,8070,2022-04-19,2022-05-05,4670.85
980,8179,2022-04-12,2022-05-03,2127.43
981,9409,2022-11-06,2022-11-23,6801.38
982,3410,2022-04-13,2022-04-28,4126.93
983,8313,2022-08-14,2022-09-06,8333.82
984,8318,2023-01-26,2023-02-24,7456.38
985,9534,2022-04-14,2022-05-10,5778.44
986,1714,2022-06-27,2022-07-03,8450.88
987,9137,2022-04-05,2022-04-25,4918.66
988,2298,2023-01-30,2023-02-08,7417.14
989,1959,2022-05-02,2022-05-23,3006.39
990,344,2022-09-13,2022-10-06,4534.44
991,3769,2022-11-19,2022-11-27,1783.18
992,6354,2022-09-05,2022-09-21,5995.56
993,8096,2022-08-09,2022-08-28,3533.24
994,8123,2022-04-12,2022-05-10,7162.4
995,4438,2022-12-29,2023-01-24,3667.6
996,6928,2022-06-26,2022-07-14,5536.61
997,585,2022-09-14,2022-10-06,5217.55
998,2974,2022-12-19,2023-01-18,2764.71
999,556,2022-12-14,2022-12-28,2518.54
1000,7751,2022-12-13,2022-12-20,7629.3
1001,5879,2022-06-15,2022-06-28,3749.72
1002,7714,2022-11-10,2022-11-21,3605.12
1003,8375,2023-03-03,2023-03-06,7922.72
1004,7620,2023-01-29,2023-02-03,5484.62
1005,8437,2022-07-03,2022-07-27,4877.1
1006,1418,2022-08-02,2022-08-20,9136.64
1007,9610,2022-12-20,2023-01-16,9474.46
1008,7894,2023-03-03,2023-03-22,8118.29
1009,9580,2022-05-31,2022-06-23,5278.32
1010,7320,2022-10-24,2022-11-18,679.5
1011,5777,2023-02-23,2023-03-01,330.87
1012,2407,2023-01-10,2023-01-31,296.4
1013,695,2022-10-23,2022-11-20,5954.08
1014,3531,2022-05-20,2022-06-04,7389.37
1015,1398,2022-12-21,2023-01-14,3020.59
1016,9682,2022-10-01,2022-10-17,6288.49
1017,7685,2022-03-23,2022-04-02,6930.69
1018,9204,2022-05-16,2022-06-04,3595.12
1019,5922,2022-12-03,2022-12-11,8002.48
1020,3773,2022-10-07,2022-11-05,2711.6
1021,472,2022-07-11,2022-08-04,619.55
1022,9496,2023-01-29,2023-02-16,4681.36
1023,7194,2022-06-23,2022-06-26,9853.48
1024,156,2023-01-21,2023-02-03,1764.57
1025,1061,2022-11-26,2022-11-30,7525.28
1026,6363,2023-01-17,2023-01-27,8009.18
1027,1300,2022-11-07,2022-11-15,3775.61
1028,611,2022-09-12,2022-10-10,8274.8
1029,9076,2023-01-03,2023-01-22,6688.58
1030,2363,2022-06-08,2022-06-26,5440.68
1031,5002,2022-05-27,2022-06-18,1607.28
1032,6804,2022-12-09,2023-01-03,8226.29
1033,7636,2022-11-27,2022-12-06,876.97
1034,4568,2022-10-19,2022-10-28,2809.44
1035,4356,2022-06-17,2022-07-17,8859.89
1036,5333,2022-05-27,2022-05-29,3028.24
1037,6653,2023-02-23,2023-03-16,300.24
1038,4427,2022-11-08,2022-11-26,3542.87
1039,4639,2022-08-15,2022-08-28,5999.46
1040,1875,2022-12-10,2022-12-18,2768.43
1041,6977,2022-09-08,2022-09-16,837.67
1042,6368,2023-01-02,2023-01-11,7191.33
1043,1532,2022-07-19,2022-08-17,4801.6
1044,5765,2023-01-01,2023-01-27,5052.6
1045,3057,2022-05-02,2022-05-19,7372.63
1046,9890,2022-04-05,2022-04-25,3105.95
1047,8420,2022-06-05,2022-06-16,3506.66
1048,3344,2022-05-27,2022-05-28,9080.66
1049,4405,2022-08-14,2022-08-27,783.39
1050,4091,2023-01-30,2023-03-01,5485.16
1051,9690,2022-08-30,2022-09-29,5664.77
1052,7064,2022-09-25,2022-10-13,5920.16
1053,6823,2023-02-05,2023-02-06,2235.32
1054,9311,2022-05-21,2022-06-06,5670.93
1055,735,2022-06-07,2022-06-23,1698.21
1056,8255,2022-10-10,2022-10-11,6398.97
1057,3412,2022-05-20,2022-05-29,2345.03
1058,5440,2022-03-14,2022-04-06,5317.93
1059,4765,2022-07-01,2022-07-07,467.93
1060,88,2022-10-05,2022-10-10,9470.24
1061,4260,2022-08-13,2022-09-09,9605.19
1062,3061,2022-11-28,2022-12-07,7005.27
1063,2460,2022-09-08,2022-09-17,4000.49
1064,1544,2022-09-11,2022-09-29,8586.36
1065,5129,2022-10-23,2022-11-14,6495.56
1066,3430,2022-10-18,2022-11-02,572.05
1067,6904,2022-06-26,2022-07-20,1720.88
1068,8798,2022-03-27,2022-04-04,7575.74
1069,1833,2023-01-04,2023-01-05,9836.97
1070,2374,2022-08-02,2022-08-24,9111.52
1071,9348,2022-10-21,2022-10-27,3367.6
1072,9023,2022-11-13,2022-11-22,7957.18
1073,6641,2022-11-23,2022-12-20,2201.11
1074,8634,2023-01-13,2023-02-01,2881.62
1075,5770,2022-08-12,2022-08-24,710.24
1076,8995,2023-03-02,2023-03-13,2851.77
1077,2682,2022-10-29,2022-11-08,8300.85
1078,7818,2022-09-22,2022-10-21,1955.83
1079,2268,2022-12-06,2022-12-30,9851.6
1080,1228,2022-04-01,2022-04-27,1069.4
1081,532,2022-05-26,2022-05-30,3302.08
1082,6988,2023-01-05,2023-01-17,1196.42
1083,2361,2023-02-13,2023-03-03,4385.86
1084,6067,2022-06-24,2022-07-19,7691.71
1085,8920,2022-11-30,2022-12-16,3555.07
1086,5505,2022-12-29,2023-01-23,4305.39
1087,1352,2022-07-11,2022-08-04,9456.47
1088,3786,2022-11-06,2022-11-09,7131.06
1089,7493,2022-06-07,2022-06-27,2990.26
1090,1115,2022-03-22,2022-04-21,583.59
1091,5917,2023-02-11,2023-02-16,1755.47
1092,3487,2023-01-10,2023-01-29,8581.51
1093,7875,2022-06-20,2022-07-03,1174.25
1094,807,2022-08-15,2022-09-06,3542.15
1095,8294,2023-02-20,2023-03-15,7846.99
1096,6696,2022-09-02,2022-09-06,374.12
1097,7171,2022-06-12,2022-06-16,7835.92
1098,4362,2022-04-17,2022-05-14,7438.44
1099,3541,2022-11-06,2022-11-09,4299.32
1100,9923,2022-12-28,2023-01-21,1089.27
1101,9861,2022-08-22,2022-09-18,151.6
1102,311,2022-07-21,2022-08-19,8617.06
1103,8480,2022-06-25,2022-07-06,5458.94
1104,394,2022-11-11,2022-11-23,1325.82
1105,2332,2023-02-22,2023-03-08,8937.34
1106,8461,2022-06-14,2022-06-30,7818.85
1107,8993,2022-05-01,2022-05-27,7492.43
1108,8793,2022-06-14,2022-07-09,2336.78
1109,4945,2023-02-11,2023-02-25,2274.3
1110,7552,2023-01-24,2023-01-31,3291.73
1111,4055,2023-01-08,2023-01-29,7020.7
1112,5723,2022-07-05,2022-07-31,3248.28
1113,5031,2022-03-23,2022-04-01,8262.0
1114,1553,2022-12-16,2022-12-26,7021.81
1115,1360,2023-02-03,2023-02-21,4981.18
1116,9199,2022-05-06,2022-05-27,6175.36
1117,7041,2023-02-10,2023-02-21,3428.17
1118,8294,2023-03-02,2023-03-04,9882.33
1119,7863,2022-08-05,2022-08-28,3125.8
1120,8071,2022-10-10,2022-10-13,7623.8
1121,1841,2022-04-13,2022-04-21,5658.03
1122,4091,2022-07-03,2022-08-01,4167.44
1123,6276,2022-07-10,2022-08-05,3536.58
1124,1980,2023-02-22,2023-02-25,252.65
1125,1584,2022-12-04,2022-12-26,8155.83
1126,3878,2023-02-01,2023-02-28,7163.65
1127,5695,2022-09-28,2022-10-12,4266.91
1128,1045,2022-07-14,2022-07-29,2109.11
1129,6720,2022-05-01,2022-05-28,2036.65
1130,4888,2022-11-20,2022-11-22,1523.71
1131,3541,2022-07-12,2022-07-22,6282.28
1132,3064,2022-07-10,2022-07-14,7200.6
