shipment_item_id,shipment_id,product_name,quantity_received,unit_price
937,9538,Product B,4,27.71
938,3626,Product B,4,36.15
939,4164,Product D,8,48.29
940,6013,Product A,9,26.15
941,4927,Product D,2,43.52
942,9842,Product B,10,40.34
943,4916,Product A,1,46.43
944,9310,Product B,8,13.1
945,4650,Product B,6,49.83
946,9711,Product B,1,34.97
947,5262,Product D,8,33.94
948,3833,Product E,1,32.43
949,2733,Product A,10,13.85
950,1359,Product E,1,40.34
951,61,Product C,1,46.61
952,6707,Product E,5,10.18
953,8089,Product C,2,46.26
954,8425,Product C,5,42.59
955,6410,Product B,5,41.3
956,5449,Product D,2,3.21
957,5257,Product C,9,47.36
958,2650,Product B,7,41.01
959,8430,Product C,5,16.4
960,5670,Product E,4,24.08
961,8790,Product B,8,41.83
962,3386,Product B,6,23.51
963,509,Product A,3,33.75
964,4874,Product B,8,18.33
965,8009,Product E,7,11.03
966,1618,Product C,1,38.79
967,1567,Product B,1,38.21
968,1391,Product A,10,2.47
969,1961,Product B,6,19.09
970,9507,Product E,1,25.89
971,3576,Product A,4,17.76
972,3275,Product A,3,45.58
973,9842,Product C,2,4.36
974,89,Product A,9,26.14
975,9461,Product D,9,48.53
976,9761,Product E,8,22.71
977,8415,Product B,6,22.75
978,3753,Product D,2,1.52
979,7841,Product D,9,28.51
980,2016,Product C,4,16.38
981,9354,Product C,10,32.41
982,4088,Product C,3,30.86
983,1028,Product B,4,28.18
984,5806,Product C,9,48.52
985,8260,Product D,6,39.32
986,865,Product A,7,28.03
987,5006,Product A,3,42.4
988,9864,Product E,6,11.0
989,4768,Product E,5,46.48
990,8419,Product D,10,28.04
991,1762,Product B,2,36.41
992,5911,Product C,9,26.16
993,6671,Product D,9,38.71
994,5826,Product C,10,11.83
995,4199,Product A,3,11.9
996,6187,Product A,2,23.93
997,3107,Product B,9,13.75
998,4309,Product B,2,30.05
999,6843,Product B,4,40.8
1000,8656,Product E,2,3.88
1001,79,Product C,5,27.07
1002,8102,Product E,6,35.82
1003,7689,Product C,3,5.42
1004,6440,Product B,4,15.74
1005,4812,Product E,7,29.02
1006,4803,Product E,4,31.05
1007,6794,Product A,4,42.21
1008,7026,Product D,10,8.37
1009,1627,Product D,6,27.7
1010,4403,Product B,10,32.23
1011,1202,Product B,6,41.64
1012,6294,Product D,4,41.17
1013,1936,Product A,6,7.92
1014,894,Product C,5,7.05
1015,5502,Product A,9,42.98
1016,1031,Product B,4,30.97
1017,8234,Product B,10,38.07
1018,1520,Product C,8,34.03
1019,2693,Product D,6,41.26
1020,6250,Product E,9,46.55
1021,3558,Product A,7,39.43
1022,6732,Product C,9,37.47
1023,9847,Product D,10,16.26
1024,1443,Product E,5,2.02
1025,2414,Product E,8,24.39
1026,2936,Product A,9,4.67
1027,1295,Product E,3,45.75
1028,511,Product B,2,25.2
1029,2372,Product D,3,10.68
1030,337,Product E,5,9.25
1031,4645,Product E,3,24.73
1032,1913,Product A,8,31.32
1033,743,Product C,9,8.93
1034,9857,Product A,4,42.59
1035,4569,Product E,3,37.92
1036,5138,Product D,7,38.77
1037,3247,Product C,8,27.97
1038,6906,Product B,7,24.43
1039,1656,Product A,2,4.39
1040,367,Product C,6,21.29
1041,4026,Product B,5,21.47
1042,6666,Product E,8,34.53
1043,5251,Product B,4,24.05
1044,154,Product D,4,10.6
1045,5355,Product D,1,5.07
1046,7345,Product A,8,49.01
1047,1639,Product C,5,22.74
1048,7584,Product B,5,38.09
1049,6469,Product E,2,16.73
1050,6779,Product B,5,32.26
1051,1083,Product C,1,41.67
1052,1698,Product A,8,26.25
1053,8869,Product C,3,34.74
1054,9045,Product E,9,26.71
1055,5523,Product E,2,19.74
1056,5544,Product C,8,40.63
1057,9339,Product C,8,41.59
1058,7203,Product B,6,33.94
1059,6304,Product A,8,35.49
1060,7847,Product D,10,24.23
1061,7995,Product B,8,2.29
1062,2734,Product E,7,40.04
1063,4654,Product C,2,43.8
1064,86,Product A,10,49.41
1065,1806,Product A,7,43.44
1066,2059,Product D,1,7.07
1067,6433,Product C,7,23.81
1068,888,Product A,7,37.6
1069,417,Product E,9,25.48
1070,6858,Product D,4,9.64
1071,7773,Product D,2,32.62
1072,3700,Product D,1,36.78
1073,5634,Product B,2,19.02
1074,2424,Product E,5,30.21
1075,7299,Product D,6,6.1
1076,2010,Product B,10,36.98
1077,744,Product C,4,8.7
1078,2826,Product C,9,2.92
1079,9933,Product C,10,18.04
1080,9209,Product C,3,46.6
1081,1135,Product D,9,42.33
1082,9585,Product C,5,47.51
1083,6381,Product C,10,12.92
1084,3675,Product B,8,9.16
1085,6551,Product C,10,5.93
1086,3534,Product B,9,14.37
1087,8419,Product D,8,43.94
1088,6145,Product E,3,45.72
1089,9913,Product E,1,31.57
1090,3517,Product C,3,29.23
1091,6782,Product A,10,18.46
1092,7791,Product D,9,2.18
1093,6280,Product B,5,29.95
1094,8891,Product C,9,48.28
1095,7215,Product C,2,46.41
1096,1035,Product E,1,24.31
1097,9257,Product C,6,48.24
1098,6852,Product D,9,17.97
1099,5351,Product E,5,28.32
1100,558,Product E,2,42.17
1101,681,Product E,6,12.72
1102,4889,Product E,3,36.27
1103,3821,Product C,1,23.36
1104,534,Product A,7,3.17
1105,4669,Product D,1,15.69
1106,8614,Product A,1,39.24
1107,9684,Product D,2,7.82
1108,2699,Product A,5,5.6
1109,5279,Product E,8,4.76
1110,7926,Product A,2,26.98
1111,2429,Product C,7,43.63
1112,5898,Product D,10,28.22
1113,1271,Product B,3,21.56
1114,8322,Product E,5,26.97
1115,4211,Product A,5,8.56
1116,8045,Product E,6,22.59
1117,806,Product A,2,19.91
1118,8830,Product C,10,35.27
1119,3166,Product E,5,2.75
1120,6791,Product E,7,38.96
1121,9894,Product E,10,45.68
1122,254,Product A,3,25.6
1123,5562,Product E,2,44.93
1124,3161,Product E,10,22.65
1125,2088,Product B,3,10.67
1126,8366,Product A,6,35.08
1127,4327,Product D,9,8.45
1128,4644,Product D,3,29.76
1129,1278,Product E,9,17.13
1130,6102,Product C,3,40.37
1131,2252,Product D,2,41.65
1132,9391,Product E,9,47.15
1133,1691,Product B,4,49.55
1134,7416,Product D,1,11.13
1135,8281,Product D,5,26.34
1136,7263,Product D,10,29.64
1137,9568,Product E,1,26.76
1138,2868,Product A,4,35.53
1139,1407,Product C,2,7.55
1140,2028,Product C,1,18.32
1141,687,Product E,9,35.07
1142,51,Product E,6,24.47
1143,8811,Product C,1,42.45
1144,2135,Product E,8,16.54
1145,2768,Product A,5,12.43
1146,6663,Product D,5,41.83
1147,3160,Product C,9,28.81
1148,4329,Product D,1,7.07
1149,318,Product D,1,19.19
1150,6324,Product A,6,28.32
1151,1139,Product A,3,39.29
1152,1230,Product C,9,44.37
1153,401,Product B,3,48.63
1154,8181,Product E,1,14.77
1155,2728,Product D,3,38.13
1156,6777,Product D,1,23.74
1157,7191,Product E,8,27.71
1158,7187,Product A,8,17.51
1159,723,Product B,6,39.59
1160,9128,Product D,5,37.96
1161,8328,Product E,5,3.89
1162,850,Product D,10,37.44
1163,9335,Product C,5,27.93
1164,6240,Product D,3,24.27
1165,5694,Product D,6,47.28
1166,6166,Product C,6,44.96
1167,4647,Product E,4,28.55
1168,623,Product C,5,36.94
1169,1797,Product D,10,47.73
1170,2729,Product C,2,37.32
1171,8580,Product C,9,13.61
1172,5810,Product C,9,48.44
1173,7130,Product D,6,48.19
1174,5123,Product C,1,36.5
1175,1290,Product D,9,10.66
1176,6344,Product C,6,39.68
1177,9906,Product C,6,6.83
1178,3953,Product D,10,39.11
1179,7281,Product B,7,1.95
1180,6528,Product E,5,31.4
1181,6475,Product C,1,40.11
1182,1505,Product D,10,43.26
1183,710,Product C,6,9.73
1184,7169,Product E,3,19.51
1185,2420,Product C,4,17.96
1186,9985,Product E,8,7.6
1187,2827,Product B,5,5.05
1188,6350,Product E,1,40.24
1189,5158,Product A,8,48.47
1190,6484,Product D,4,38.04
1191,5325,Product E,5,8.29
1192,2409,Product A,5,41.01
1193,3939,Product A,8,16.23
1194,1029,Product E,5,46.17
1195,106,Product D,2,44.09
1196,146,Product D,6,19.36
1197,125,Product E,10,32.77
1198,1432,Product A,10,14.85
1199,4769,Product A,8,33.12
1200,747,Product D,7,21.27
1201,8918,Product E,7,14.61
1202,5790,Product D,2,17.86
1203,5960,Product A,6,23.21
1204,929,Product C,4,12.92
1205,1034,Product B,4,39.52
1206,3071,Product E,6,32.47
1207,3337,Product A,1,15.39
1208,7656,Product D,6,39.37
1209,6132,Product E,4,49.92
1210,9552,Product A,2,29.14
1211,8266,Product B,9,15.81
1212,4265,Product C,1,44.72
1213,2130,Product B,9,49.6
1214,1170,Product D,1,41.93
1215,6986,Product A,9,5.45
1216,8367,Product E,9,49.47
1217,795,Product A,6,26.49
1218,3291,Product C,4,25.69
1219,6632,Product B,9,28.17
1220,9377,Product D,4,17.26
1221,8369,Product B,6,1.59
1222,7082,Product C,9,24.14
1223,9033,Product B,9,27.83
1224,7300,Product C,9,42.36
1225,298,Product B,2,46.36
1226,2841,Product E,5,23.31
1227,4000,Product A,9,17.99
1228,6072,Product D,6,23.9
1229,964,Product A,8,36.0
1230,5718,Product E,1,17.85
1231,7114,Product C,3,30.8
1232,9863,Product D,10,19.25
1233,1385,Product D,5,47.66
1234,4614,Product B,2,47.74
1235,5153,Product B,6,1.07
1236,3666,Product C,9,43.62
1237,6028,Product C,3,49.16
1238,6789,Product B,2,38.13
1239,9424,Product E,1,23.12
1240,752,Product E,3,45.25
1241,1991,Product E,1,33.97
1242,7302,Product B,9,43.91
1243,4674,Product B,3,45.87
1244,1924,Product C,3,17.6
1245,797,Product C,1,29.56
1246,8834,Product E,1,9.09
1247,7893,Product E,7,13.76
1248,2730,Product A,4,18.33
1249,9074,Product B,8,2.69
1250,8163,Product D,5,5.46
1251,7941,Product C,6,28.83
1252,5012,Product A,4,3.59
1253,6373,Product A,8,28.89
1254,7207,Product D,6,11.71
1255,1970,Product C,9,22.4
1256,9113,Product B,2,33.23
1257,6512,Product D,3,36.21
1258,3490,Product A,9,31.88
1259,4133,Product E,7,2.53
1260,6582,Product E,4,6.89
1261,4241,Product C,7,44.45
1262,9982,Product E,5,10.23
1263,9046,Product B,10,13.11
1264,5779,Product A,1,9.84
1265,8189,Product B,9,39.16
1266,4977,Product E,8,3.42
1267,9210,Product D,7,22.67
1268,5558,Product B,3,31.29
1269,4017,Product C,9,30.21
1270,4385,Product D,9,33.36
1271,272,Product A,9,28.34
1272,1725,Product A,1,12.72
1273,4409,Product B,9,41.46
1274,8626,Product A,6,37.2
1275,2114,Product A,2,4.4
1276,6484,Product C,4,41.57
1277,75,Product D,4,43.74
1278,6993,Product E,9,28.77
1279,9016,Product D,8,41.58
1280,1586,Product D,9,40.03
1281,3160,Product A,10,17.77
1282,6925,Product A,6,21.73
1283,708,Product D,1,7.87
1284,2019,Product E,3,16.8
1285,8465,Product A,10,35.23
1286,1626,Product C,7,6.22
1287,8409,Product A,5,40.4
1288,535,Product B,8,33.39
1289,3518,Product D,9,9.35
1290,9244,Product E,2,5.61
1291,2464,Product E,9,19.13
1292,8617,Product C,5,33.63
1293,7761,Product C,9,34.12
1294,9392,Product C,7,18.75
1295,7262,Product A,3,17.63
1296,4578,Product E,2,31.62
1297,2679,Product C,4,35.19
1298,1747,Product B,6,23.23
1299,7285,Product A,3,4.83
1300,5519,Product A,4,9.74
1301,888,Product A,7,44.66
1302,6751,Product A,6,43.24
1303,5579,Product C,8,46.88
1304,5700,Product D,8,34.95
1305,3890,Product D,9,46.82
1306,766,Product E,6,34.44
1307,7707,Product B,2,16.78
1308,135,Product A,3,14.51
1309,5873,Product B,7,37.15
1310,6284,Product D,2,20.04
1311,8743,Product B,9,27.98
1312,4776,Product B,2,3.66
1313,8302,Product B,9,15.98
1314,7777,Product B,8,32.64
1315,5220,Product D,2,45.2
1316,8071,Product A,8,23.37
1317,5377,Product A,2,20.0
1318,4176,Product A,8,4.24
1319,6219,Product E,3,21.61
1320,2408,Product D,2,31.67
1321,3303,Product C,2,23.67
1322,7231,Product B,4,1.55
1323,3357,Product E,9,38.99
1324,5163,Product C,1,14.31
1325,4713,Product D,4,33.31
1326,1804,Product C,10,28.35
1327,3464,Product A,9,48.64
1328,4186,Product B,9,14.63
1329,9145,Product C,1,18.16
1330,5898,Product C,4,37.34
1331,8343,Product D,2,26.1
1332,6607,Product C,4,1.65
1333,3714,Product A,10,2.37
1334,8237,Product E,2,30.91
1335,4691,Product E,9,9.26
1336,1840,Product A,5,22.88
1337,1609,Product C,2,25.25
1338,5136,Product C,7,14.37
1339,110,Product E,3,19.28
1340,2680,Product E,3,11.06
1341,6496,Product D,2,18.65
1342,404,Product E,9,30.88
1343,7410,Product E,9,36.72
1344,7942,Product C,8,10.09
1345,8035,Product A,7,9.61
1346,8727,Product A,9,47.15
1347,8819,Product D,10,2.65
1348,4557,Product D,7,44.17
1349,4805,Product B,8,26.56
1350,6624,Product C,4,48.69
1351,6366,Product A,2,31.49
1352,7019,Product D,2,48.19
1353,6640,Product E,7,49.5
1354,2929,Product B,8,33.38
1355,6335,Product A,2,5.12
1356,7048,Product C,7,37.78
1357,647,Product A,6,2.37
1358,4379,Product C,2,41.5
1359,1772,Product E,9,19.49
1360,5807,Product E,10,15.63
1361,4444,Product B,7,49.99
1362,4357,Product E,2,7.04
1363,1384,Product B,9,17.83
1364,7608,Product B,10,32.95
1365,8611,Product C,3,48.95
1366,6123,Product A,8,11.03
1367,8898,Product A,7,2.93
1368,5271,Product D,10,1.19
1369,5055,Product E,7,1.28
1370,6301,Product D,2,18.19
1371,8516,Product D,5,3.38
1372,8731,Product D,5,9.56
1373,7009,Product E,5,19.87
1374,2945,Product B,9,39.17
1375,9453,Product C,5,7.02
1376,8526,Product E,5,35.6
1377,5140,Product E,1,36.21
1378,941,Product D,10,40.67
1379,2832,Product D,7,10.61
1380,6881,Product D,2,40.23
1381,1566,Product A,6,45.08
1382,6253,Product C,4,10.94
1383,1789,Product D,4,49.9
1384,448,Product C,7,1.06
1385,1023,Product A,6,9.17
1386,6085,Product E,7,23.47
1387,7515,Product C,4,29.91
1388,9692,Product C,9,5.63
1389,8890,Product B,5,47.35
1390,7147,Product C,3,22.0
1391,5122,Product B,2,38.81
1392,5872,Product B,4,49.03
1393,4411,Product D,1,45.17
1394,1798,Product B,7,21.74
1395,3101,Product A,8,29.35
1396,1797,Product E,10,1.98
1397,549,Product E,2,27.15
1398,7651,Product C,7,32.33
1399,8688,Product D,3,19.82
1400,808,Product E,7,17.16
1401,3343,Product A,3,20.0
1402,135,Product B,5,2.53
1403,292,Product C,3,7.76
1404,5116,Product B,2,33.86
1405,6113,Product D,2,34.69
1406,1667,Product E,7,30.43
1407,9402,Product E,10,2.73
1408,3095,Product E,5,17.02
1409,2999,Product A,10,15.8
1410,1546,Product E,8,10.98
1411,4386,Product A,1,32.32
1412,2403,Product D,5,21.49
1413,70,Product B,5,38.12
1414,9019,Product E,1,22.54
1415,1533,Product D,10,21.83
1416,1779,Product B,8,12.8
1417,2932,Product E,9,26.18
1418,4625,Product D,1,3.37
1419,3307,Product C,8,26.62
1420,8633,Product E,2,36.94
1421,5780,Product B,2,34.39
1422,2039,Product E,7,25.41
1423,7076,Product D,5,2.77
1424,8741,Product E,5,46.4
1425,1394,Product E,2,48.44
1426,1583,Product E,5,11.55
1427,3567,Product C,7,27.31
1428,7575,Product B,2,13.69
1429,2828,Product C,7,40.1
1430,669,Product D,2,18.95
1431,1020,Product B,3,4.86
1432,6779,Product C,2,46.11
1433,3728,Product C,5,13.32
1434,3619,Product A,5,23.75
1435,4079,Product D,8,20.38
1436,4966,Product C,6,3.27
1437,2822,Product C,6,32.11
1438,5323,Product C,8,39.5
1439,5166,Product B,3,6.25
1440,5817,Product C,8,49.0
1441,5171,Product E,3,30.73
1442,5570,Product B,10,22.87
1443,3148,Product E,1,9.76
1444,9902,Product C,5,17.64
1445,1208,Product C,10,35.46
1446,2364,Product E,6,25.11
1447,6139,Product C,10,35.35
1448,3146,Product D,7,38.58
1449,7739,Product A,2,39.78
1450,5340,Product D,3,16.81
1451,8491,Product D,8,45.24
1452,5650,Product D,6,42.41
1453,7515,Product C,1,14.88
1454,5884,Product D,4,33.02
1455,2055,Product B,9,41.92
1456,7217,Product D,7,31.29
1457,3754,Product A,7,34.22
1458,684,Product D,5,21.41
1459,6908,Product D,5,36.25
1460,3780,Product D,6,35.22
1461,2856,Product E,8,49.16
1462,7086,Product C,3,11.35
1463,8658,Product A,9,41.55
1464,2275,Product D,7,34.32
1465,4542,Product D,7,25.15
1466,415,Product C,8,42.46
1467,2595,Product D,8,24.61
1468,1001,Product C,6,49.24
1469,2014,Product D,7,37.79
1470,6144,Product A,5,5.68
1471,5279,Product A,4,9.12
1472,4486,Product A,4,10.68
1473,9012,Product D,10,10.6
1474,5853,Product D,7,42.37
1475,6322,Product D,9,7.84
1476,5443,Product C,6,18.6
1477,2983,Product B,5,20.64
1478,9624,Product E,10,40.48
1479,6407,Product E,6,5.22
1480,848,Product B,3,27.06
1481,2772,Product E,1,34.96
1482,8961,Product C,1,27.69
1483,8941,Product C,10,11.61
1484,3433,Product C,9,30.94
1485,6257,Product E,6,25.79
1486,2545,Product E,5,16.04
1487,57,Product A,10,28.41
1488,3516,Product E,5,18.12
1489,1321,Product C,6,47.02
1490,9035,Product E,2,37.13
1491,1852,Product C,2,5.18
1492,6427,Product E,6,10.37
1493,5403,Product B,7,13.36
1494,6554,Product D,1,42.47
1495,4865,Product E,9,46.28
1496,8366,Product B,8,42.02
1497,4092,Product D,7,44.45
1498,1860,Product A,10,22.13
1499,6534,Product E,4,26.96
1500,7979,Product B,8,31.24
1501,3470,Product A,8,6.58
1502,8345,Product E,10,45.83
1503,6401,Product C,4,47.44
1504,9483,Product C,2,27.86
1505,4371,Product C,8,27.39
1506,1535,Product D,3,38.56
1507,8469,Product A,1,23.07
1508,4607,Product A,6,44.38
1509,5019,Product A,1,40.7
1510,6145,Product B,7,27.58
1511,8417,Product B,6,9.0
1512,8458,Product D,5,42.1
1513,2024,Product B,2,23.17
1514,6184,Product E,3,27.99
1515,673,Product B,5,18.33
1516,2506,Product B,9,4.59
1517,975,Product A,10,17.82
1518,3417,Product D,6,18.77
1519,8971,Product A,10,49.68
1520,6771,Product E,3,28.21
1521,1984,Product D,8,10.27
1522,3009,Product D,2,19.77
1523,6957,Product B,3,42.33
1524,1284,Product E,1,25.86
1525,3414,Product E,8,23.46
1526,7356,Product A,9,9.57
1527,1017,Product E,2,11.44
1528,8998,Product E,4,25.7
1529,9297,Product E,3,38.84
1530,4558,Product B,7,4.39
1531,1061,Product C,7,10.62
1532,1958,Product D,1,3.74
1533,723,Product E,10,46.6
1534,1378,Product B,4,27.0
1535,9472,Product A,6,20.47
1536,4658,Product C,6,47.54
1537,9353,Product A,2,20.12
1538,2209,Product E,8,19.05
1539,3084,Product A,8,19.69
1540,317,Product B,7,20.53
1541,2078,Product B,4,37.59
1542,7114,Product D,4,39.91
1543,2499,Product B,7,34.56
1544,445,Product E,7,24.44
1545,803,Product E,1,38.34
1546,8260,Product A,7,2.71
1547,9985,Product C,3,39.51
1548,688,Product B,2,34.16
1549,4494,Product C,4,13.75
1550,1824,Product E,3,42.5
1551,6120,Product C,1,41.52
1552,5538,Product A,7,19.74
1553,9201,Product C,2,37.67
1554,2098,Product E,4,13.33
1555,4888,Product E,4,25.19
1556,8510,Product D,3,11.7
1557,2272,Product E,6,1.68
1558,6761,Product C,3,34.34
1559,8372,Product D,7,2.17
1560,7056,Product C,8,42.45
1561,6646,Product E,9,27.98
1562,5954,Product C,9,23.08
1563,6001,Product E,4,29.21
1564,8755,Product A,4,25.57
1565,9275,Product B,8,48.67
1566,7854,Product D,1,7.77
1567,2913,Product C,1,37.4
1568,6648,Product C,2,34.37
1569,616,Product B,7,19.77
1570,934,Product B,1,40.39
1571,5651,Product C,4,33.53
1572,6499,Product C,8,5.58
1573,6078,Product D,1,15.48
1574,3329,Product B,5,28.41
1575,2509,Product B,8,44.14
1576,9782,Product A,2,37.04
1577,6717,Product B,1,25.74
1578,9874,Product B,4,39.8
1579,9336,Product C,3,15.04
1580,7707,Product A,4,4.12
1581,3416,Product B,6,16.27
1582,3332,Product A,9,29.14
1583,1983,Product D,9,28.66
1584,5509,Product B,7,29.15
1585,1168,Product B,10,6.22
1586,4538,Product D,1,16.96
1587,5729,Product E,10,20.91
1588,4005,Product C,10,35.49
1589,3767,Product B,4,24.2
1590,6023,Product D,1,22.96
1591,471,Product E,7,29.81
1592,4078,Product A,9,15.53
1593,7190,Product D,8,29.14
1594,5993,Product E,5,13.7
1595,1899,Product E,9,11.39
1596,3110,Product E,5,47.4
1597,5022,Product D,2,36.14
1598,3790,Product E,1,32.84
1599,3859,Product C,1,23.33
1600,8235,Product A,6,27.55
1601,1929,Product D,10,3.26
1602,109,Product A,10,45.33
1603,2291,Product E,3,3.43
1604,4962,Product A,4,11.29
